Country,Company,Year,Code,Text,Scenario,IPCC,IEA,Paris,Offset,Scope3
UK,Rio Tinto,2022,[Scenario],"['Climate projections and risks were identified for a number of time horizons, including 2030 and 2050, considering a high-emissions (SSP5-8.5) scenario. Risks identified vary according to season. There are many risks associated with projected climate changes in winter (particularly snowfall, snowmelt and ice), including: ', 'Projected changes in winter precipitation and increased temperatures could result in more frequent floodgate operations (gate for controlling the flow of water over spillways), causing damage to critical dam infrastructure. ', 'Projected changes in freezing rain events could result in cascading breakage of electricity transmission lines, causing a major power shortage at one or more aluminium smelters. ', 'On the other hand, many other risks are associated with summer, including but not limited to: ']",1,0,0,0,0,0
UK,Rio Tinto,2022,[Scenario],"['Closure planning considers future climate change projections along every step of the process to support safe and appropriate final landform design. Doing so enables us to meet our host communities’ and long-term stewards’ expectations and supports our goal of leaving a positive legacy for future generations. ', 'In 2022, the design assumptions of the Diavik Diamond Mine closure plan were evaluated considering the latest-generation climate modelling and assuming a high-emissions climate change scenario (SSP5-8.5) for future time horizons, including 2050 and 2080. Closure designs were found to be robust and climate-resilient while being fit-for-purpose. A small number of recommendations were made, including installing additional buttressing for the Processed Kimberlite Containment (PKC) facility. ', 'Physical risk and resilience implementation in 2023 ']",1,0,0,0,0,0
UK,Rio Tinto,2022,[Paris],"['In 2015, we supported the adoption of the Paris Agreement and the long-term goal to limit global average temperature rise to well below 2°C and to pursue efforts to limit warming to 1.5°C. Government policy that creates the right framework for change is critical, coupled with real business action and societal shifts. A challenge as serious as climate change requires transparency, collaboration and a shared contribution to the solution. To achieve our decarbonisation goals and to support global goals, we need policy that promotes the production and consumption of low-carbon metals and minerals. ', 'Summary of our positions on climate change policy ']",0,0,0,1,0,0
UK,Rio Tinto,2022,"[IPCC, Paris]","['We agree with the mainstream climate science published by the Intergovernmental Panel on Climate Change. We support the Glasgow Climate Pact, in which governments resolved to pursue efforts to limit the global temperature increase to 1.5°C that “requires rapid, deep and sustained reductions in global greenhouse gas emissions, including reducing global carbon dioxide emissions by 45% by 2030 relative to the 2010 level and to net zero around mid-century, as well as deep reductions in other greenhouse gases”. Consequently, we do not advocate for policies that undermine the Paris Agreement or discount Nationally Determined Contributions (NDCs). ']",0,1,0,1,0,0
UK,Rio Tinto,2022,[Paris],"['Where our membership is significant, we will work in partnership with industry associations to ensure that their policy positions and advocacy are consistent with our own public position and the Paris Agreement. In accordance with our principles, which govern how we monitor our industry association memberships, we may suspend our support and membership of industry associations where they do not align with our own public position and the Paris Agreement. In 2022, we decided not to renew our membership of the Queensland Resources Council. ', 'Climate change is a material and strategic topic for Rio Tinto and is therefore part of ongoing discussion and analysis at the most senior levels of management and the Board. It is also a key topic when the Board and Executive Committee engage with investors and civil society organisations. ']",0,0,0,1,0,0
UK,Rio Tinto,2022,[Scope3],"['Accountability for delivering the goals, targets and objectives in the Climate Action Plan is delegated to the following members of the Executive Committee: Chief Financial Officer (capital allocation alignment, disclosure); Chief Legal Officer, Governance and Corporate Affairs (climate policy engagement, governance); Chief Technical Officer (Scope 1 and 2 emissions targets and just transition); and Chief Commercial Officer (Scope 3 goals). The Chief Technical Officer works closely with the product group Chief Executives to implement the mitigation projects and also oversees the Energy and Climate Change Centre of Excellence, the Energy Development team (which focuses on developing large-scale renewable power options), the Nature Solutions team, and the low-carbon research and development work led by the Chief Scientist. ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['towards the achievement of our 2025 and 2030 Scope 1 and 2 emissions targets as well as our Scope 3 goals. In 2022, we approved or delivered abatement projects that should contribute 0.29Mt CO2 of abatement towards the 2025 target against a target of 0.8Mt. Challenges have included late delivery of equipment, resourcing constraints impacting study progress, construction and commissioning delays, and project readiness. Approval of a solar PV wheeling arrangement for Richards Bay Minerals was a material contributor to performance. We also delivered all four Scope 3 goals relating to steel decarbonisation partnerships, our aluminium value chain and shipping. ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Paris],"['This is why we commit to listen to, partner with, and respect the rights of employees, host communities and others with whom we interact. It is also central to our human rights due diligence process and broader commitment to implement business and human rights standards into our decarbonisation plans and actions – including the UN Guiding Principles on Business and Human Rights, the International Labour Organisation Declaration on Fundamental Principles and Rights at Work, and the UN Declaration on the Rights of Indigenous Peoples. We have codified these commitments – and our commitment to an energy transition that is socially inclusive and just – in our recently updated Human Rights policy. In this way, we are aligned with the 2015 Paris Agreement on climate change that emphasises an energy transition that does not leave people behind. ']",0,0,0,1,0,0
UK,Rio Tinto,2022,[Offset],"['We are exploring nature-based solutions projects that create opportunities for communities while also helping offset emissions and improve biodiversity. Our experience with our abatement projects suggests that there will be delays and that we will require a more significant use of offsets to achieve our 2025 target. We intend to invest in high-quality projects that implement internationally accepted social and environmental safeguards. We will partner with host communities and other local stakeholders to learn from them and jointly find ways to improve the resilience and protect the biodiversity of land in and around our operations. ', 'Social licence Earn trust by building meaningful relationships and partnerships Excel in development Deliver organic and inorganic growth, on time, on budget Impeccable ESG credentials Strengthen track record and transparency Best operator Expand capability and leadership ']",0,0,0,0,1,0
UK,Rio Tinto,2022,"[IPCC, Paris, Scope3]","['The CA100+ calls on companies to reduce emissions by 45% relative to 2010 levels by 2030, which aligns with the emissions pathway described in the Intergovernmental Panel on Climate Change report on 1.5°C. Our target to reduce Scope 1 and 2 emissions by 50% compared with 2018 levels by 2030 exceeds this objective. ', 'The Directors have considered the relevance of the risks of climate change and transition risks associated with achieving the goals of the Paris Agreement when preparing and signing off the company’s accounts. The narrative reporting on climate-related matters is consistent with the accounting assumptions and judgments made in this report. The Audit Committee reviews and approves all material accounting estimates and judgments relating to financial reporting, including those where climate issues are relevant. The Group’s approach to climate change is supported by strong governance, processes and capabilities. ']",0,1,0,1,0,1
UK,Rio Tinto,2022,[Scenario],"['Given increasing interest in how companies integrate climate change considerations into their financial statements, the following is an abridged version of note h (and is not an exact copy). Readers should refer to the 2022 Annual Report for the complete notes in the financial statements. ', 'As part of our annual strategy process, we replaced our three scenarios described in the 2021 Annual Report and now focus on two core scenarios. These are used to generate a central reference case for use in commodity forecasts, valuation models, and reserves and resources determination, as was the case in the prior year. These changes in scenarios represent an evolution of our interpretation and estimations in the current year, not a change in accounting policy and as such we have not restated comparative information. There are many plausible scenarios for global energy transition, all with different impacts on future commodity price outcomes. ']",1,0,0,0,0,0
UK,Rio Tinto,2022,"[Paris, Scenario]","['At the UN Climate Summit in late 2022 (COP27), there was broad recognition that the pace of decarbonisation across the global economy is too slow to limit warming to 1.5°C and that current climate policies in many countries are not yet aligned with their stated ambitions. Consequently, neither of our two core scenarios are consistent with the expectation of climate policies required to accelerate the global transition to meet the stretch goal of the Paris Agreement. Although our operational emissions reduction targets align with the goals of the Paris Agreement, our two core scenarios do not. Consequently, we also assess our sensitivity and test the economic performance of our business against a scenario we have developed (Aspirational Leadership) to reflect our view of the global actions required to meet the stretch goal of the Paris Agreement. Importantly none of our three scenarios are considered a definitive representation for our assessment of the future impact of climate change on the Group.  Scenario modelling has inherent limitations and by its nature allows a range of possible outcomes to be considered where it is impossible to predict which outcome is likely. ']",1,0,0,1,0,0
UK,Rio Tinto,2022,"[Scenario, Paris]","['The forecast commodity prices (including carbon prices) informed by a blend of our two core scenarios are used pervasively in our financial processes from budgeting, forecasting, capital allocation and project evaluation to the determination of ore reserves. In turn, these prices are used to derive critical accounting estimates included as inputs to impairment testing, estimation of remaining economic life for units of production, depreciation and discounting, closure and rehabilitation provisions. These prices represent our best estimate of actual market outcomes based on the range of future economic conditions regarding matters largely outside our control, as required by the International Financial Reporting Standards. As neither of our core scenarios represents the Group’s view of the goals of the Paris Agreement, our commodity price assumptions used in accounting estimates are not consistent with the expectation of climate policies required to accelerate the global transition to meet the goals of the Paris Agreement. As described above, we use our Aspirational Leadership scenario to understand the sensitivity of these estimates to Paris-aligned assumptions. The Aspirational Leadership scenario is a commodity sales price and carbon tax sensitivity, with all other inputs remaining equal compared to the two core scenarios and is built by design to reach net-zero emissions globally by 2050 and help us better understand the pathways to meet the Paris Agreement goal, and what this could mean for our business. It is used for strategy and risk discussions, including analysis of sensitivity to our view of a Paris-aligned pathway and comparison of relative economic performance to our core scenarios. ']",1,0,0,1,0,0
UK,Rio Tinto,2022,"[Scenario, Paris]","['Through our strategy process we compare the economic performance of our portfolio under our two core scenarios and the Aspirational Leadership scenario and this indicates  that overall the economic performance of our portfolio would be stronger in scenarios with proactive climate action, particularly in relation to aluminium, copper and higher-grade iron ore. It is possible therefore, under the right conditions, that historical impairments associated with these assets could reverse. We recognised an impairment of US$202 million during the year for the Boyne smelter cash-generating unit, triggered by economic and operating performance of the smelter (refer to Note 4). When measuring the recoverable amount for this cash-generating unit we used net present value of cash flows to the end of the existing joint venture agreements in 2029, which also coincides with the Group’s targeted carbon emission reductions by 2030. The Group continues to evaluate lower emission power solutions for the smelter that could extend its life to at least 2040. In such circumstances, the net present value of forecast future cash flows may support the reversal of past impairments. Both the recorded outcome and the sensitivity represent a reduction in emissions that we consider to be Paris-aligned. ']",1,0,0,1,0,0
UK,Rio Tinto,2022,"[Scenario, Paris, Offset]","['We anticipate the economic performance associated with our assets that produce lower-grade iron ore to be lower under forward pricing curves consistent with the Paris Agreement. In the Aspirational Leadership scenario we expect the prices for lower-grade iron ore to be supported in the medium term by an assumed increase in GDP-driven demand. However, in the longer term we expect pricing for lower-grade iron ore to be weaker. This will depend on the development of low-emissions steel technology, the pace of which is uncertain. We expect this to be offset by higher prices for higher-grade iron ore. This is highly unlikely to give rise to impairment triggers today or in the foreseeable future due to the high returns on capital employed in the Pilbara. ']",1,0,0,1,1,0
UK,Rio Tinto,2022,"[Scenario, Paris]","['Closure dates and cost of closure are also sensitive to climate assumptions, but no material changes have been identified in the year, specific to climate change, that would require a material revision to the provisions in 2022. For those commodities with higher forward price curves under the Aspirational Leadership scenario, it may be economical to mine lower mineral grades, which could result in the conversion of additional Mineral Resources to Ore Reserves and therefore longer dated closure. ', 'Overall, based on the Aspirational Leadership scenario pricing outcomes, and with all other assumptions remaining consistent with those applied in our 2022 financial statements, we do not currently expect a material adverse impact of the 1.5°C Paris-aligned sensitivity on asset carrying values, remaining useful life, or closure and rehabilitation provisions for the Group. It is possible that other factors may arise in the future, which are not known today, that may impact this assessment. ']",1,0,0,1,0,0
UK,Rio Tinto,2022,[Scope3],"['The impact of climate change on our business is further described in the following notes to the financial statements: ', 'Financial reporting considerations and sensitivities related to climate change ', 'Recoverable value of our assets, asset obsolescence, impairment and use of sensitivities (Note 4) ', 'Operating expenditure spent on decarbonisation (Note 7 - footnote (h)) ', 'Water rights - climate impact on indefinite life (Note 12) ', 'Additions to property, plant and equipment with a primary purpose of reducing carbon emissions (Note 13 - footnote (d)) ', 'Useful economic lives of power generating assets (Note 13) ', 'Close-down, restoration and environmental cost (Note 14) ', 'Scope 1, 2 and 3 greenhouse gas emissions - equity basis ', 'Equity greenhouse gas emissions – million tonnes carbon dioxide equivalent (Mt CO2e) ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['Our 2030 greenhouse gas emissions targets are to reduce our absolute Scope 1 and 2 emissions by 15% by 2025 and 50% by 2030 compared with our 2018 equity baseline. Please see our Greenhouse Gas Emissions Methodology for details of our approach to reporting Scope 1, 2 and 3 emissions. Note that our 2022 equity emissions and our 2018 baseline do not include the additional equity share of the Oyu Tolgoi mine that was purchased in mid-December 2022. Queensland Alumina Limited (QAL) is 80% owned by Rio Tinto and 20% owned by Rusal. However, as a result of QAL’s activation of a step-in process following the Australian Government’s sanction measures, Rio Tinto is currently entitled to utilise 100% of the capacity at QAL, but paying 100% of the costs for as long as that step-in continues. Our 2022 equity emissions and our 2018 baseline include QAL emissions on the basis of Rio Tinto’s 80% ownership. In 2022, the additional emissions associated with the step-in were 0.53Mt. Rusal has commenced proceedings challenging the validity of the step-in and the sanctions regime may change over time, such that the duration of the step-in remains uncertain. Historical Scope 1, 2 and 3 emissions have been restated to reflect improvements in data quality. ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Offset],"['1. Historical information for copper equivalent intensity has been restated in line with the 2021 review of commodity pricing to allow comparability over time. ', '2. We retired 10,000 offsets in 2022 as part of a trial to carbon offset iron ore cargo with a steel producer in China. Further information on this transaction is provided on page 18. ', '2022 equity greenhouse gas emissions by product group and source (Mt CO2e) ', 'Other (includes shipping and corporate functions) ', 'Note: The sum of the categories may be slightly different to the Rio Tinto total due to rounding. ', '1. Electricity includes imported power and own generation; process heat includes diesel consumption from stationary sources such as pumps; mobile diesel sources are haul trucks, locomotives and other mining fleet. ', '2022 equity greenhouse gas emissions by location (Mt CO2e) ', 'Other: Asia, New Zealand, Central America, South America ']",0,0,0,0,1,0
UK,Rio Tinto,2022,[Scope3],"['Iron Ore IOC RT Pilbara kg CO2/dry t of iron ore Industry average 0% 25% 50% 75% 100% 0 50 100 150 200 ', 'RT 4.0 3.5 3.0 2.5 2.0 1.5 1.0 0.5 0 t CO2/t Al2O3 Global production Industry average 0% 25% 50% 75% 100% Alumina Copper 0 5 10 15 tCO2 /t Cu eq Global production Industry average 0% 25% 50% 75% 100% RT ', 'Total equity Scope 3 greenhouse gas emissions (Mt CO2e) ', '* Numbers restated from those originally published to ensure comparability over time. ', '2022 Scope 3 emissions from product processing by country ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['549Mt CO2e Mt CO2e China 418.3 Japan 43.5 South Korea 19.7 Other countries with net zero pledges 34.0 Other countries without net zero pledges 33.5 ', 'Sources of Scope 3 equity greenhouse gas emissions (Mt CO2e) ', 'Note: The sum of the categories may be slightly different to the Rio Tinto total due to rounding. ', '1. Approximate equivalent 2020 and 2021 figures for purchased goods and services for high emission goods including alloys, coke and pitch used in aluminium smelting have been re-estimated using the 2022 methodology and provided to allow comparability over time. These re-estimates have greater uncertainty than the 2022 reported data. ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['5. This category is for reporting emissions from company investments not already reported in Scope 1 and 2. Rio Tinto reports using the equity share approach, so all Scope 1 and 2 emissions from managed and non-managed investments are included in Scope 1 and 2 reporting and Scope 3 emissions within other applicable categories of Scope 3 reporting. ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['18.9 - Purchased goods and services 2.1 - Capital goods 4.5 - Fuel and energy related activities 6.5 - Upstream transportation and distribution 0.1 - Waste generated in operations 0.5 - Business travel and employee commuting 2.3 - Downstream transportation and distribution 5.9 - Processing of titanium dioxide feedstock 0.5 - Processing of copper concentrate 1.6 - Processing of other sold products 7.1 - Processing of salt 147.3 Processing of bauxite and alumina 386.6 Processing of iron ore 50.0 ', 'of KPMG (KPMG Australia) to the Directors of Rio Tinto plc and Rio Tinto Limited ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['In our opinion, in all material respects, Rio Tinto’s total Scope 1 and 2 Greenhouse Gas (GHG) emissions (equity basis) of 30.3 Mt CO2e (Scope 1 and 2 GHG Emissions) presented in the Scope 1, 2 and 3 Emissions Calculation Methodology 2022 for the year ended 31 December 2022, has been prepared by Rio Tinto in accordance with the Reporting Criteria. ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['Based on the evidence we obtained from the procedures performed, we are not aware of any material misstatements in the Scope 3 GHG emissions (equity basis) of 583.9 Mt CO2e (Scope 3 GHG Emissions) presented in the Scope 1, 2 and 3 Emissions Calculation Methodology 2022 for the year ended 31 December 2022, which has been prepared by Rio Tinto in accordance with the Reporting Criteria. ', 'The Information Subject to Assurance comprised the following data and information for the year ended 31 December 2022: ', 'The CAP Progress, as disclosed in “Our Climate Action Plan – 2022 progress & 2023 update: Progress in 2022” and the disclosures directly related to each “Progress in 2022” update within the body of the report ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['Total Scope 1 and 2 GHG Emissions (equity basis) 30.3 Mt CO2e ', 'Total Scope 3 GHG Emissions (equity basis) 583.9 Mt CO2e ', 'in the Rio Tinto Climate Change Report 2022 available on Rio Tinto’s website at https://www.riotinto.com/en/sustainability/climate-change. ', 'The Reporting Criteria used as the basis of reporting are: ', 'For the CAP Progress, the Basis of Preparation as described and presented within the Climate Action Plan and the Rio Tinto Climate Change Report 2022; ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['For the Scope 1 and 2 GHG Emissions, the World Resources Institute (WRI) and World Business Council for Sustainable Development (WBCSD)’s GHG Protocol: A Corporate Accounting and Reporting Standard (Revised Edition) (2015), and the Basis of Preparation as described and presented within the Scope 1, 2 and 3 Emissions Calculation Methodology 2022; and ', 'For the Scope 3 GHG Emissions, the WRI and WBSCD’s GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2013) and Technical Guidance for Calculating Scope 3 Emissions (version 1.0), and the Basis of Preparation as described and presented within the Scope 1, 2 and 3 Emissions Calculation Methodology 2022. ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['We conducted our work in accordance with International Standard on Assurance Engagements ISAE 3000 and International Standard on Assurance Engagements ISAE 3410 (Standards). In accordance with the Standards we have: ', 'Used our professional judgement to plan and perform the engagement to obtain limited assurance that we are not aware of any material misstatements in the CAP Progress and the Scope 3 GHG Emissions, whether due to fraud or error; ', 'Used our professional judgement to assess the risk of material misstatement and plan and perform the engagement to obtain reasonable assurance that the Scope 1 and 2 GHG Emissions are free from material misstatement, whether due to fraud or error;  ', 'Considered relevant internal controls when designing our assurance procedures, however we do not express a conclusion on their effectiveness; and ', 'Ensured that the engagement team possess the appropriate knowledge, skills and professional competencies. ', 'In gathering evidence for our conclusions, our assurance procedures comprised: ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['Enquiries with relevant Rio Tinto personnel to understand and evaluate the design and implementation of the key systems, processes and internal controls to capture, collate, calculate and report the Information Subject to Assurance; ', 'Assessment of the suitability and application of the Reporting Criteria in respect of the Information Subject to Assurance; ', 'Corroborative enquiries with relevant management to understand progress against the Climate Action Plan commitments; ', 'Testing the disclosed information on CAP Progress to source documentation on a sample basis; ', 'Analytical procedures over the Scope 1, 2 and 3 GHG Emissions; ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['Substantively tested the Scope 1 and 2 GHG Emissions, on a sample basis at corporate and operational level, which included testing a selection of 15 operations being Weipa, Winu, Gladstone Power Station, Pilbara Rail Operations, Brockman, Yandicoogina, Marandoo, Boyne Smelters Limited, Tomago, Alouette, IOC Processing Plant, Queensland Alumina Limited, RTFT Smelting, Yarwun and Sohar; ', 'Interviews and walkthroughs with site personnel at each of the 15 operations listed above to assess the key systems, processes and internal controls to capture, collate, calculate and report Scope 1 and 2 GHG Emissions at an operational level, and how this information is reported and captured at corporate level; ', 'Testing the Scope 3 GHG Emissions to source documentation on a sample basis; ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['Testing the mathematical accuracy of a sample of calculations underlying the Scope 1, 2 and 3 GHG Emissions; ', 'Assessing the appropriateness of a sample of emissions factors applied in calculating the Scope 1, 2 and 3 GHG Emissions; ', 'Reviewing the Scope 1, 2 and 3 Emissions Calculation Methodology 2022 and the Rio Tinto Climate Change Report 2022 in their entirety to ensure they are consistent with our overall knowledge of Rio Tinto and our observation of its operations. ', 'How the Standard Defines Limited Assurance, Reasonable Assurance and Material Misstatement ', 'The procedures performed in a limited assurance engagement vary in nature and timing from, and are less in extent than for a reasonable assurance engagement. Consequently, the level of assurance obtained in a limited assurance engagement is substantially lower than the assurance that would have been obtained had a reasonable assurance engagement been performed. ']",0,0,0,0,0,1
UK,Rio Tinto,2022,[Scope3],"['Establishing internal controls that enable the preparation and presentation of the Information Subject to Assurance that is free from material misstatement, whether due to fraud or error; ', 'Ensuring the Basis of Preparation in accordance with which the Information Subject to Assurance has been determined and compiled is clearly and unambiguously set out in the Climate Action Plan and the Rio Tinto Climate Change Report 2022; ', 'Telling us of any known and/or contentious issues relating to the Information Subject to Assurance; and ', 'Our responsibility is to perform a limited assurance engagement in relation to the CAP Progress and total Scope 3 GHG Emissions and a reasonable assurance engagement in relation to the Total Scope 1 and 2 GHG Emissions for the year ended 31 December 2022, and to issue an assurance report that includes our conclusions. ']",0,0,0,0,0,1
UK,Shell,2022,[Scope3],"['Other investors told us they would like Shell to introduce medium-term targets to reduce absolute Scope 3 emissions produced by customers when they use our products. The Board has considered setting a Scope 3 absolute emissions target but has found it would be against the financial interests of our shareholders and would not help to mitigate global warming. ', 'This year, we are again asking shareholders to vote at our Annual General Meeting on the progress we have made in 2022 as we implement our energy transition strategy. As in previous years, this vote on our progress measured against our targets and plans is purely advisory, and not binding for our shareholders. The legal responsibility for approving or objecting to Shell’s strategy lies with the Board and Executive Committee. ']",0,0,0,0,0,1
UK,Shell,2022,[IEA],"['We believe the progress we have made in line with our energy transition strategy has been to the benefit of our customers, our shareholders and wider society. The Board recommends that you vote in favour of Resolution 25 in support of the energy transition progress that Shell made in 2022, as described in this report and in our . ', '[A] According to our analysis and data from the International Energy Agency. ', 'The Russian invasion of Ukraine has had significant effects on the global energy system, with many countries needing to replace the supplies of natural gas that previously came from Russia. ', 'Governments acted swiftly. The European Union’s REPowerEU plan and the Inflation Reduction Act in the USA gave strong support to renewable energy. In Germany, two floating storage and regasification terminals were up and running by the end of the year, allowing the country to import more of the liquefied natural gas (LNG) it needs. ']",0,0,1,0,0,0
UK,Shell,2022,"[IEA, Offset]","['We also continued to change the energy mix of our portfolio. By the end of 2022, the net carbon intensity of the energy products sold by Shell had fallen by 3.8%, compared with 2016. Our analysis, using data from the International Energy Agency, shows the net carbon intensity of the global energy system fell by around 2% over that time [A]. ', 'Beyond our immediate performance against our targets, we have taken other important steps to advance our strategy. In LNG, for example, we expanded what is already a world-leading business. We expect that LNG will play a key role in a balanced energy transition. It produces fewer greenhouse gas emissions than coal when used to generate electricity, and fewer emissions than petrol or diesel when used as a fuel for transport. ', 'In 2022, we joined two exciting projects in Qatar, including what will be the largest LNG project in the world. These projects will use carbon capture and storage, helping to reduce emissions. ']",0,0,1,0,1,0
UK,Shell,2022,[Paris],"['Launched our Powering Progress strategy setting out how we will transform into a net-zero emissions energy business. ', 'Offered shareholders an advisory vote on our energy transition strategy. They overwhelmingly supported the strategy. ', 'Set a new target to reduce absolute emissions from our operations (Scope 1 and 2) by 50% by 2030, compared to 2016 on a net basis. ', 'Announced target to become a net-zero emissions energy business by 2050. ', 'Extended the energy transition performance metric to around 16,500 employees through the Performance Share Plan (PSP). ', 'Published our first Industry Associations Climate Review, which reviewed the alignment between our climate-related policy positions and those of 19 key industry associations of which we are a member. ', 'Signed a joint statement with institutional investors on behalf of the Climate Action 100+ investor group announcing steps that Shell has taken to demonstrate alignment with the goals of the Paris Agreement on climate change. ']",0,0,0,1,0,0
UK,Shell,2022,[Scope3],"['Blended 9.5 billion litres of biofuels (6% of global consumption) ', 'Acquired Nature Energy (Denmark), the largest producer of renewable natural gas in Europe ', 'Signed large, long-term agreement to buy ethanol made from sugar-cane waste from Raízen (Brazil) ', 'Selected as partner in 2 large LNG projects with carbon capture and storage in Qatar ', 'Delivered 194 LNG cargoes to Europe (almost five times our usual average) ', 'Our carbon targets for absolute Scope 1 and 2 emissions and net carbon intensity ']",0,0,0,0,0,1
UK,Shell,2022,Scope3,"['[F] There was a decrease in 2020 from 2019 related to volumes associated with additional contracts being classified as held for trading purposes with effect from January 2020. We estimate that netting of oil products sales volumes resulted in a reduction in GHG emissions of 102 million tonnes CO2e ', 'Read about our performance against our climate targets and how we are working to achieve net-zero emissions by 2050. ', 'To achieve net-zero emissions by 2050, we are transforming how we produce energy. In October 2021, we set a target to halve the emissions from our operations (Scope 1), plus the energy we buy to run them (Scope 2), by 2030 compared with 2016 levels on a net basis. ', 'To decarbonise our operations, we are focusing on: ']",0,0,0,0,0,1
UK,Shell,2022,[Offset],"['making portfolio changes such as acquisitions and investments in new, low-carbon projects. We are also decommissioning plants, divesting assets, and reducing our production through the natural decline of existing oil and gas fields; ', 'improving the energy efficiency of our operations; ', 'transforming our remaining integrated refineries into low-carbon energy and chemicals parks, which involves decommissioning plants; ', 'using more renewable electricity to power our operations; and ', 'developing carbon capture and storage (CCS) for our facilities. ', 'If required, we may choose to use high-quality carbon credits to offset any remaining emissions from our operations, in line with the mitigation hierarchy of avoid, reduce and compensate. ']",0,0,0,0,1,0
UK,Shell,2022,Offset,"['[B] In addition to reductions from GHG abatement and energy efficiency projects, this category also includes reductions from permanent shutdown of Convent and Tabangao refineries and the impact of transformational activities at our Shell Energy and Chemicals Park in Singapore. ', '[C] Excludes 5.80 million tonnes of CO2 captured and sequestered by the Shell-operated Quest CCS facility in Canada in 2016-2021. Scope 1 and 2 GHG emissions from operating Quest are included in our total emissions. ', '[D] Excludes 0.97 million tonnes of CO2 captured and sequestered by the Shell-operated Quest CCS facility in Canada in 2022. Scope 1 and 2 GHG emissions from operating Quest are included in our total emissions. ']",0,0,0,0,1,0
UK,Shell,2022,[Scope3],"['In 2022, routine flaring from our upstream operations fell to 0.1 million tonnes of hydrocarbons from 0.2 million tonnes of hydrocarbons in the previous year. Our aim is to eliminate routine gas flaring from our upstream operations by 2025. ', 'We undertake external verification of our greenhouse gas emissions annually. Our Scope 1 and 2 greenhouse gas emissions from assets and activities under our operational control and emissions associated with the use of our energy products (Scope 3) included in our net carbon intensity have been verified to a level of limited assurance. ', 'We use net carbon intensity [A] to show our progress in changing the mix of energy products we sell to customers. Net carbon intensity measures emissions associated with each unit of energy we sell. It reflects changes in sales of oil and gas products, and changes in sales of low-and zero-carbon products and services -- such as biofuels, hydrogen and renewable electricity. ']",0,0,0,0,0,1
UK,Shell,2022,[Scope3],"['Net carbon intensity measures the transformation that is happening in our portfolio as we implement our energy transition strategy. Achieving net-zero emissions by 2050 is the same as achieving 100% reduction in net carbon intensity. ', 'Unlike Scope 1 and 2 emissions, reducing the net carbon intensity of the products we sell requires action by both Shell and our customers, with the support of governments and policymakers to create the right conditions for change. ', '[A] Shell’s net carbon intensity is the average intensity, weighted by sales volume, of the energy products sold by Shell. It is tracked, measured and reported using our Net Carbon Footprint (NCF) methodology ']",0,0,0,0,0,1
UK,Shell,2022,"[Scenario, IPCC, Paris]","[""Shell's target is to become a net-zero emissions energy business by 2050. We also have short-, medium- and long-term targets to reduce our carbon intensity, measured using our net carbon intensity metric. We believe these targets are aligned with a 1.5°C pathway derived from the scenarios used in the IPCC Special Report on Global Warming of 1.5°C (SR 1.5), most of which show the global energy system reaching net zero between 2040 and 2060. ""]",1,1,0,1,0,0
UK,Shell,2022,"[IPCC, Paris, Scenario]","['There is no established standard for aligning an energy supplier’s decarbonisation targets with the temperature limit goal of the Paris Agreement. In the absence of a broadly accepted standard, we have developed our own approach for demonstrating Paris alignment by setting carbon intensity targets within a pathway derived from the IPCC SR 1.5 scenarios. This pathway is aligned with the more ambitious temperature goal of the Paris Agreement to limit global average temperature rise to 1.5°C above pre-industrial levels by 2100. ']",1,1,0,1,0,0
UK,Shell,2022,"[Scenario, IPCC]","['When constructing the pathway, we started by filtering out certain scenarios to ensure that Shell’s targets are aligned with earlier action and low-overshoot scenarios. Overshoot refers to the extent to which a scenario exceeds an emissions budget and subsequently relies on sinks to compensate for the excess emissions. Next, we calculated the carbon intensity (grammes of CO2/MJ of energy) for each of the remaining scenarios by dividing net emissions by total final energy consumption, with electricity represented as a fossil fuel equivalent. ', 'To set a starting point, we then indexed the resulting carbon intensities to a common value of 100 in 2016 to remove the impact of differences between Shell’s historical net carbon intensity and the intensities calculated from the IPCC scenarios. Finally, the pathway was constructed using the range of carbon intensity reductions over time. Outlying values at the top and bottom of the range were removed, which had the effect of narrowing the final pathway. ']",1,1,0,0,0,0
