File,Code,Text
"Australia_Rio Tinto, 2023, Climate Report 2023","[Offset, Scope3]","['3. Scope 2: Market-based emissions reported as zero include Escondida, Resolution Copper, Weipa and Kennecott Copper with surrendered Renewable Energy Certificates (RECs) and Oyu Tolgoi I-RECs from Inner Mongolia and nearby provinces. QMM has a wind and solar contract with energy attributes. ', '4. In 2023 we are not reducing our reported net emissions by using any surrendered carbon units as eligible offsets retired. Our net emissions total does not include 86,000 ACCUs retired for compliance with the Safeguard Mechanism for the period 2021-22. We expect to include ACCUs in our net emissions figure from 2024 onwards. ', '5. Scope 1 and 2 emissions total – location-based: 31.1Mt CO2e ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",Scope3,"['6. Historical information for copper equivalent intensity has been restated in line with the 2023 review of commodity pricing to allow comparability over time ', '7. GHG Protocol Corporate accounting and reporting standard recommends disclosure of CO2 emissions from biologically sequestered carbon for transparency. These are from biofuel use and are not classified as our Scope 1 emissions. ', '2023 equity greenhouse gas emissions by product group and decarbonisation program (Mt CO2e) ', 'Note: The sum of the categories may be slightly different to the Rio Tinto total due to rounding. ', 'Equity greenhouse gas emissions – Baseline (Mt CO2e) ', 'Scope 2 emissions as reported in 2022 Sustainability Fact Book and Climate Change Report ', 'Note: 2022 reported number adjusted for update to Oyu Tolgoi equity for comparison purposes and standardised location-based factors as part of the review. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['Total equity Scope 3 greenhouse gas emissions (Mt CO2e) ', 'Sources of Scope 3 equity greenhouse gas emissions (Mt CO2e) ', 'Note: The sum of the categories may be slightly different to the Rio Tinto total due to rounding. Some minor allocations to categories changed in 2023. For details refer to the 2023 Addendum – Scope 1,2 and 3 Emissions Calculation Methodology ', 'a. Not applicable since Rio Tinto does not produce fossil fuels or manufacture products applicable to this category. ', 'b. Not applicable since Rio Tinto does not lease significant upstream and downstream assets or have franchised operations. In relation to end of life treatment, our products, and end use materials from our products, are predominantly recycled. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['c. This category is for reporting emissions from company investments not already reported in Scope 1 and 2. Rio Tinto reports using the equity share approach, so all Scope 1 and 2 emissions from managed and non-managed investments are included in Scope 1 and 2 reporting and Scope 3 emissions within other applicable categories of Scope 3 reporting. ', 'GHG Emissions (indicative) breakdown by Product Group ', 'Marine seabourne transport (Scope 3, Cat 4&9) Mt CO2e ', 'Processing of sold products (Scope 3, Cat 10) Mt CO2e ', 'Iron ore (includes Pilbara iron ore and Dampier Salt) ', 'Other (includes shipping and corporate functions) ', 'Data includes some rounding and approximations when apportioning between product groups. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['Some renewable and non-renewable electricity include above is exported to third parties ', 'Electricity generation & use, equity basis – indicative table ', 'Renewable electricity purchased (with contracted energy attributes) ', 'Renewable electricity purchased (without contracted energy attributes) ', 'This table provides further transparency over electricity sources, including commercially purchased attributes which enabled us to claim zero emissions. It is a mixture of market and location based methods. The data is on an equity basis and includes electricity generated and sold to third parties. ', '“Renewable electricity purchased (with contracted energy attributes)” is where we report zero Scope 2 emissions for the equivalent electricity purchased (in MWh). Under these circumstances, the renewable supply may or may not be connected to the site and follows the reporting energy market rules of the country/region. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['Based on the evidence we obtained from the procedures performed, we are not aware of any material misstatements in the Scope 3 GHG emissions (equity basis) of 578.1Mt CO2e (Scope 3 GHG Emissions) in the Rio Tinto Climate Change Report 2023 for the year ended 31 December 2023, which has been prepared by Rio Tinto in accordance with the Reporting Criteria. ', 'The Information Subject to Assurance comprised the following data and information for the year ended 31 December 2023: ', 'CAP Progress, as disclosed in “Our Climate Action Plan – 2023 progress & 2024 update: Progress in 2023” and the disclosures directly related to each “Progress in 2023” update within the body of the report ', '- Total Scope 1 and Scope 2 (Location-Based) GHG Emissions (equity basis) ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['For the Scope 1 and 2 GHG Emissions, the World Resources Institute (WRI) and World Business Council for Sustainable Development (WBCSD)’s GHG Protocol: A Corporate Accounting and Reporting Standard (Revised Edition) (2015), GHG Protocol: Scope 2 Guidance and the Basis of Preparation as described and presented within the Scope 1, 2 and 3 Calculation Methodology (2022 Report and 2023 Addendum); and ', 'For the Scope 3 GHG Emissions, the WRI and WBSCD’s GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2013) and Technical Guidance for Calculating Scope 3 Emissions (version 1.0) and the Basis of Preparation as described and presented within the Scope 1, 2 and 3 Calculation Methodology (2022 Report and 2023 Addendum). ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['We conducted our work in accordance with International Standard on Assurance Engagements ISAE 3000 and International Standard on Assurance Engagements ISAE 3410 (Standards). In accordance with the Standards we have: ', 'Used our professional judgement to plan and perform the engagement to obtain limited assurance that we are not aware of any material misstatements in the CAP Progress in 2023 and the Scope 3 GHG Emissions, whether due to fraud or error; ', 'Used our professional judgement to assess the risk of material misstatement and plan and perform the engagement to obtain reasonable assurance that the Scope 1 and 2 GHG Emissions are free from material misstatement, whether due to fraud or error; ', 'Considered relevant internal controls when designing our assurance procedures, however we do not express a conclusion on their effectiveness; and ', 'Ensured that the engagement team possess the appropriate knowledge, skills and professional competencies. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['KPMG, an Australian partnership and a member firm of the KPMG global organisation of independent member firms affiliated with KPMG KPMG, an Australian partnership and a member firm of the KPMG global organisation of independent member firms affiliated with KPMG International Limited, a private English company limited by guarantee. All rights reserved. The KPMG name and logo are trademarks used under license by the independent member firms of the KPMG global organisation. Liability limited by a scheme approved under Professional Standards Legislation ', 'of KPMG (KPMG Australia) to the Directors of Rio Tinto plc and Rio Tinto Limited ', 'Analytical procedures over the Scope 1, 2 and 3 GHG Emissions; ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['Substantively tested the Scope 1 and 2 GHG Emissions, on a sample basis at corporate and operational level, which included testing a selection of 15 operations being Tom Price, Pilbara Rail Operations, Richards Bay Minerals, Tomago, Oyu Tolgoi, RTM Boron Operations, Kennecott, Queensland Alumina Limited, Gladstone Power Station, RTA Yarwun, Boyne Smelters, Bell Bay Aluminium, RTA Weipa, RTA Alma and RTA Arvida; ', 'Interviews and walkthroughs with site personnel at each of the 15 operations listed above to assess the key systems, processes and internal controls to capture, collate, calculate and report Scope 1 and 2 GHG Emissions at an operational level, and how this information is reported and captured at corporate level; ', 'Testing the Scope 3 GHG Emissions to source documentation on a sample basis; ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['Testing the mathematical accuracy of a sample of calculations underlying the Scope 1, 2 and 3 GHG Emissions; ', 'Assessing the appropriateness of a sample of emissions factors applied in calculating the Scope 1, 2 and 3 GHG Emissions; ', 'Reviewing the Scope 1, 2 and 3 Calculation Methodology (2022 Report and 2023 Addendum) and the Rio Tinto Climate Change Report 2023 in their entirety to ensure they are consistent with our overall knowledge of Rio Tinto and our observation of its operations. ', 'How the Standard Defines Limited Assurance, Reasonable Assurance and Material Misstatement ', 'The procedures performed in a limited assurance engagement vary in nature and timing from, and are less in extent than for a reasonable assurance engagement. Consequently, the level of assurance obtained in a limited assurance engagement is substantially lower than the assurance that would have been obtained had a reasonable assurance engagement been performed. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['Establishing internal controls that enable the preparation and presentation of the Information Subject to Assurance that is free from material misstatement, whether due to fraud or error; ', 'Ensuring the Basis of Preparation in accordance with which the Information Subject to Assurance has been determined and compiled is clearly and unambiguously set out in the Rio Tinto Climate Change Report 2023; ', 'Telling us of any known and/or contentious issues relating to the Information Subject to Assurance; and ', 'Our responsibility is to perform a limited assurance engagement in relation to the CAP Progress and Scope 3 GHG Emissions and a reasonable assurance engagement in relation to the Total Scope 1 and 2 GHG Emissions for the year ended 31 December 2023, and to issue an assurance report that includes our conclusions. ']"
