File,Code,Text
"Switzerland_Holcim, 2023, climate report 2023","[Scenario, Paris]","['In the Paris Agreement-aligned scenario, Governments and industries are aligned to make carbon neutrality possible. The cement industry is making significant efforts toward net-zero development and innovation, while climate change mitigation and adaptation have a growing importance. Carbon capture, utilization and storage technologies are developing at a pace consistent with the industry’s transition to net zero. Demand for low-carbon and material-efficient solutions, solutions that reduce the emissions of the built environment, and those that mitigate the impacts of climate change, are accelerating. Physical impacts of climate change are manageable without significant business or societal disruption. Holcim’s sustainability leadership brings strategic resilience to the company. Holcim is well positioned to build on its net-zero journey and build a net-zero future that works for people and the planet. ', 'INEFFECTIVE COLLECTIVE ACTION AGAINST CLIMATE CHANGE SCENARIO ']"
"Switzerland_Holcim, 2023, climate report 2023","[IEA, Scenario]","['Ineffective collective action against climate change creates a misalignment between our efforts to reach net-zero emissions and the applicable regulations, resulting in a competitive disadvantage that a zero-carbon strategy imposes on our company to other companies and sectors. Limited benefits would be drawn from the development of low-carbon and material and energy-efficient solutions. Physical impacts of climate change are severe including water stress and extreme weather events. Holcim develops a strong response strategy to protect its assets and adapt to new market demand features. ', 'INEFFECTIVE COLLECTIVE ACTION AGAINST CLIMATE CHANGE ', 'Source: IEA World Energy Outlook 2023, IEA Net Zero by 2050 (2021, updated in IEA World Energy Outlook 2022) ', 'IEA Stated Policies Scenario (STEPS) Source: IEA World Energy Outlook 2023 ']"
"Switzerland_Holcim, 2023, climate report 2023","[IEA, Scenario]","['IEA Reference Technology Scenario (RTS) Source: IEA Technology Roadmap - Low-Carbon Transition in the Cement Industry (2019) ', 'Trend following NZE: Growth until 2030 in emerging markets. From 2030–2050 demand decreases due to smart design ', 'Trend following RTS until 2030: Growth until 2030 in emerging markets. Marginal growth after 2030 ', 'Advanced economies with net zero pledges: 2030: 140, 2050: 250 ', 'Selected emerging markets with net zero pledges: 2030: 90, 2050: 200 ', 'Selected emerging markets: 2030: 25, 2050: 180 Other emerging markets: 2030: 15, 2050: 55 ']"
"Switzerland_Holcim, 2023, climate report 2023","[Paris, Scenario]","['Risk to be watched continuously by Holcim and risk governance to be adjusted accordingly to limit negative business impact. Opportunity improving the conditions to deliver our strategy and having a positive business impact. PARIS AGREEMENT-ALIGNED SCENARIO INEFFECTIVE COLLECTIVE ACTION RISKS 1. POLICY AND LEGAL RISKS OPPORTUNITIESOPPORTUNITIES 2. MARKET 3. TECHNOLOGY 4. REPUTATION 5. PHYSICAL 1.1 CO₂ prices and other climate policies 2.1 Access to mineral components 2.2 Cost of fossil fuels/energy 2.3 Circular construction (recycling materials, smart design and driving repair and renovation) 2.4 Demand for low-carbon building materials 3.1 Decarbonization of supply chain (energy and transportation) 3.2 Deployment of breakthrough technologies at a large scale 4.1 Impact on Group’s stakeholders 5.1 Chronic – higher average temperatures and sea level rise 5.2 Acute – extreme events (flooding and heat) 2030 2050 2030 2050 2030 2050 2030 2050 2030 2050 2030 2050 2030 2050 2030 2050 2030 2050 2030 2050 ']"
"Switzerland_Holcim, 2023, climate report 2023","[Scenario, IEA]","['INEFFECTIVE COLLECTIVE ACTION AGAINST CLIMATE CHANGE SCENARIO ', 'Consistent with our net-zero strategy, reliable and stable carbon prices in all regions facilitates long-term investment decisions in low-carbon technologies and encourages significant changes across the building material and construction value chain. It will also support the collective effort to create a CO₂ transportation and storage network at a large scale in line with the needs of other industries. ', 'A limited number of CO₂ pricing schemes hampers the deployment of breakthrough technologies at the pace needed, making it more challenging for Holcim to deliver on its net-zero target. Also, with fragmented decarbonization efforts in the construction value chain, it is more difficult to benefit from the competitive advantage coming from a low-carbon footprint. ']"
"Switzerland_Holcim, 2023, climate report 2023",[Scope3],"['Holcim will benefit from the overall decarbonization efforts in society due to a) the earlier readiness and affordability of breakthrough technologies, such as kiln electrification, hydrogen and most importantly CCUS; and b) efforts in our own value chain / suppliers, which will reduce our Scope 3 emissions. Additionally, we will expect the production of supplementary cementitious materials like calcined clay to mature. ', 'Significant additional efforts will be needed from Holcim to reach its Scope 1 targets as governments are slow in implementing the necessary policies to scale up breakthrough technologies such as kiln electrification, hydrogen and CCUS and the network and infrastructure around it. Scope 3 targets are challenged as suppliers do not decarbonize at the necessary pace. ']"
"Switzerland_Holcim, 2023, climate report 2023",[Scope3],"['Specific CO2 emissions - Gross (Scope 1) - Cement only ', 'CO2 emissions - electricity (Scope 2) - Cement only ', 'CO2 indirect emissions from purchased fuels (Scope 3) ', 'CO2 indirect emissions from purchased clinker and cement (Scope 3) ', 'CO2 indirect emissions from downstream transportation (Scope 3) ', 'Circularity ratio - Cement (waste used / production volumes) ', 'Recycling ratio - all segments (waste used / sales volumes) ', 'Cumulative contribution to create positive social impact ', 'Thermal energy consumption fossil fuels – petcoke ', 'Thermal energy consumption fossil fuels – other traditional fossil fuels ', 'Thermal energy mix of clinker production – alternative fuels (ex biomass) ', 'Thermal energy mix of clinker production – biomass ', '1 2021 data is restated as per 2023 Consolidation ']"
"Switzerland_Holcim, 2023, climate report 2023",[Scope3],"['Absolute S3 emissions – Cat 1 – Purchased goods & services ', 'Absolute S3 emissions – Cat 4 – Upstream transportation & distribution ', 'Absolute S3 emissions – Cat 5 – Waste generated in own operations ', 'Absolute S3 emissions – Cat 7 – Employee commuting ', 'Absolute S3 emissions – Cat 8 – Upstream leased assets ', 'Absolute S3 emissions – Cat 9 – Downstream Transportation & distribution ', 'Absolute S3 emissions – Cat 10 – Processing of sold products ', 'Absolute S3 emissions – Cat 11 – Use of sold products ', 'Absolute S3 emissions – Cat 12 – End of life treatment of sold products ']"
"Switzerland_Holcim, 2023, climate report 2023",[Scope3],"['Absolute S3 emissions – Cat 13 – Downstream leased assets ', 'CO2 emissions from alternative fuels (non-biomass) ', 'CO2 emissions – Gross (Scope 1) – Asia Middle East & Africa ', 'CO2 indirect emissions from purchased clinker and cement ', 'CO2 indirect emissions from downstream transportation ', 'Specific CO2 emissions – Net (Scope 1)2 – as reported ', 'Specific CO2 emissions – Net (Scope 1) – 2023 Consolidation ', 'Specific CO2 emissions – Gross (Scope 1)3 – as reported ', 'Specific CO2 emissions – Gross (Scope 1) – 2023 Consolidation ']"
"Switzerland_Holcim, 2023, climate report 2023",[Paris],"['Holcim is a global leader in innovative and sustainable building solutions with net sales of CHF 27.0 billion in 2023. Driven by our purpose to build progress for people and the planet, our 63,448 employees are on a mission to decarbonize building, while improving living standards for all. We empower our customers across all regions to build better with less, with a broad range of low-carbon and circular solutions, from ECOPact and ECOPlanet to our circular technology platform ECOCycle®. Through innovative systems, from Elevate roofing to PRB insulation, Holcim makes buildings more sustainable in use, driving energy efficiency and green retrofitting. With sustainability at the core of our strategy, we are on the way to becoming a net-zero company with 1.5°C targets validated by SBTi. ']"
