File,Code,Text
"Australia_South23, 2022, Climate Change Action Plan 2022",[Scope3],"['Estimating emissions from activities under the operational control of others can be challenging in practice. Typically, limited information has been available on critical parameters such as fuel inputs, processing technologies and other essential operating inputs. There are also complexities in how emissions should be tracked and apportioned to different companies in a shared activity (sometimes referred to as carbon or emissions traceability). Improvements in both accuracy and traceability are necessary to evaluate results of Scope 3 emissions reduction activities at a number of levels, including individual organisations, sectoral initiatives, and global decarbonisation efforts. ', 'We recognise that our customers want to understand the emissions associated with our sold products as one input into their GHG inventories and value chain decarbonisation plans. We continue to work on chain of custody requirements through product stewardship initiatives and are actively exploring options to participate in life cycle assessments to improve Scope 3 emissions calculation methodologies for our key products. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Scenario],"['assessments of the physical risks of climate change across our operated assets in 2018 and 2019. Key outcomes were integrated into our strategic and operational planning, which informed infrastructure investments such as the construction of a pipeline from Wellington Dam to the Worsley Alumina refinery to improve the reliability of water supply, and installing desalination plants at our Hillside Aluminium and Mozal Aluminium smelters to mitigate potential water shortages. ', 'In FY22, we revisited these assessments across our operated portfolio with a focus on: ', 'Integration of the latest climate data projections in our key areas of operation, under a range of emission scenarios; ', 'Incorporation of physical climate risk assessment methodologies developed across industry since 2019; ', 'Improved integration with existing business frameworks, to incorporate physical climate risk assessment, mitigation and adaptation planning into core business processes instead of as a periodic standalone activity; and ']"
"Australia_South23, 2022, Climate Change Action Plan 2022","[IPCC, Scenario, Paris]","['The data from CMIP5 assumes future climate changes in line with the IPCC RCPs, which project the effect of human activities on GHG concentrations in the atmosphere and subsequent radiative forcing by the year 2100. The data was assessed under RCP4.5 and RCP8.5(24) to provide a robust understanding of the potential scale of impacts, and subsequent mitigation and adaptative controls which may be required. RCP8.5 goes beyond our base case assumption of at least 2°C of warming, and assumes more severe physical impacts. When considering the resilience of critical infrastructure and requisite adaption planning, it is necessary to consider more severe impacts in line with the precautionary principle. There is relatively little divergence between the outputs from climate model simulations driven by different RCPs until after 2050, so RCP8.5based climate scenarios do not provide notably different analyses on climate risks over planning timescales of 20-30 years. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[IPCC],"['The assessment highlighted the most significant climate parameters for each region. From this raw data, climate hazards(25) of concern were identified and a climate hazard assessment conducted. Hazards were categorised as acute or chronic risks, a timescale of when the hazard may manifest was provided, and impacts on assets, operations, supply chain logistics and safety of workers were identified. ', 'Data and analysis will continue to be updated as new resources and techniques emerge. Findings from the recently released IPCC 6th Assessment Report (AR6) have informed qualitative projections for each site. Although AR6 made regional observations, the model that underpins AR6 and CMIP6 is currently only available at the global level, but once it becomes available at the regional level it will be incorporated into the data sources and our projections will be updated. ', 'https://www.ipcc.ch/site/assets/uploads/2018/02/WG1AR5_Chapter12']"
"Australia_South23, 2022, Climate Change Action Plan 2022","[Scenario, IPCC, Paris]","['(24) Developed in 2007 and used in the IPCC’s 5th Assessment Report. There are four RCPs representing possible future GHG emissions and concentration scenarios: RCP8.5, RCP6.0, RCP4.5 and RCP2.6. Each RCP defines a specific emissions trajectory and subsequent ‘radiative forcing’. RCP4.5 equates to between 1.1°C and 2.6°C of warming by the end of the century. RCP8.5 equates to between 2.6°C and 4.8°C of warming by the end of the century. (_ ) ']"
"Australia_South23, 2022, Climate Change Action Plan 2022","[IPCC, Scenario]","['(25) According to the IPCC, climate risk results from the interaction of hazard, exposure and vulnerability. Hazard refers to the potential occurrence of climate-related physical events or trends that may cause damage and loss. ', 'Climate data projections used in our assessment were developed for 2030, 2050, and 2090. The 2030 and 2050 projections provide climate data for use in our operations and business planning. For physical risk beyond 2050, we maintain an RCP8.5 resilience scenario for consideration of sea-level rise. The 2090 projections provide an indication of the trajectory of emissions and warming potential expected over the long-term. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Scenario],"['Possible noticeable change to the projected magnitude and/or frequency of the climate hazard, with a moderate level of confidence ', 'Note: Graphic applies climate projections developed for 2050 under the RCP8.5 scenario. ', 'Using the assessment methodology described on page 93, approximately 1,000 risks were reviewed across our operations. Of these, approximately 220 were assessed to have an additional cause relating to physical climate risk, or an increase in the likelihood or impact of the event. Further work is planned to implement additional controls (such as the development of adaptation pathways) that address the additional causes for these risks, and to reduce the impact or likelihood of the risk event occurring. ', 'This work will aim to further embed the consideration of physical climate risks into our business frameworks and processes, and support future reporting on material physical climate risk, our management responses and the potential financial impacts. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",Scenario,"['In addition to updating our risk registers and undertaking deep dive reviews of material risks where appropriate, we are planning to also focus on network risk, closure and supply chain in FY23. ', 'More resilient logistics chains support reliability of production and supply, but existing non-material risks become material when considered in a networked scenario. To consider the effect of networked risks, we intend to undertake physical risk assessments across our logistics chains for specific sites, to stress-test critical components of our logistics chains against extreme weather scenarios. For example, rail, road, conveyors and port outages at our Worsley Alumina operation are currently assessed independently but, should acute climate impacts manifest across the network simultaneously, operational continuity risk may become material. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Paris],"['Management engagements include two financial results roadshows each year, investor briefings and investor one-on-one meetings throughout the year. Feedback from these stakeholde engagements is shared with all members of our Lead Team and Board. ', 'In FY22, we provided a Strategy Briefing led by our CEO and our first Sustainability Briefing, jointly led by our Chair and CEO, with other Lead Team members also participating. Both briefings were attended by investors and other stakeholders. They provided an update on our approach to climate change, its integration with our strategy and the potential demand outlook for our commodities in a 1.5°C scenario. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Paris],"['The Paris Agreement objectives to limit global temperature rise to well below 2°C this century, and to pursue efforts to limit the increase to 1.5°C. We will regularly review our approach in the context of the UNFCCC actions, credible sources of climate science and emerging regulation; ', 'Principle-based carbon price mechanisms that promote least-cost abatement, collaboration and international transfers, that align with rules determined under Article 6 of the Paris Agreement. There should be bi-partisan policy linking to the Paris Agreement objectives, and flexibility in carbon market design during a transition period to accommodate sector- and country-specific challenges; ', 'Technology-neutral energy policy that balances affordable access to reliable energy and emissions reduction, and technology-banded policy or subsidies to accelerate technology deployment; and ', 'Collaboration across the value chain to strengthen product stewardship, encourage innovation and reduce emissions. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Paris],"['In FY22, we joined the Minerals Council of Australia (MCA), the peak body for minerals producing companies in Australia. Our membership is driven primarily by adding value to the business, consistent with our purpose and our contribution to the industry. The MCA’s policy positions and recent advocacy taken on climate change, including support for the Paris Agreement objectives, were key considerations in taking up membership. ', 'Since 2019, we have undertaken an annual review of our member industry associations’ policies on climate change and published our findings in our sustainability disclosures. At our 2021 Annual General Meeting, we committed to strengthening this review. Our latest review of industry associations found no material misalignments on climate change policy or advocacy. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Paris],"['Reflecting the increased focus on climate change by industry associations, many of the associations we are a member of either released or revised new climate change positions in FY22. Where practical, we actively participated in their development. We believe we have an important role to play in contributing to and formulating industry-wide positions that inform advocacy priorities. ', 'We do not support direct advocacy from our industry association memberships on energy coal expansion or energy coal subsidies, particularly in the absence of an associated position on technology development, to remain consistent with the Paris Agreement. However, we note that many of the industry associations we are a member of contain broad commodity representation, including energy coal producers, which can occasionally create differing views. Where advocacy for energy coal is undertaken, we manage potential misalignment consistent with Our Approach to Industry Associations, but on balance found no material instances in this year’s review. ', 'associations in our 2022 Sustainability Databook at ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Scenario],"['Climate change, and the social and economic responses to it, pose risks to our portfolio, physical assets and people, as well as the infrastructure, markets, communities and environment on which we rely. ', 'Climate-related risks are managed at both the company-wide strategic level and the local level for operations, functions and projects. We regularly assess these dynamic risks through a framework that considers policy, market and physical factors. ', 'We use scenario analysis to stress-test the potential impacts of climate change on our business and to inform stakeholders about potential threats and opportunities. ', 'Risk management is fundamental to maximising the value of our business and informing its strategic direction. Effective risk management enables us to identify priorities, allocate resources, demonstrate due diligence in discharging legal and regulatory obligations, and meet the standards and expectations of our stakeholders. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022","[Scenario, Paris]","['Our response is outlined in this Plan, our Sustainable Development Report and Annual Report. We support the objectives of the Paris Agreement and have set a medium-term operational GHG emissions reduction target of 50 per cent by 2035 from a FY21 baseline, and a goal of net zero operational GHG emissions by 2050. We identify, assess and manage physical climate risks through our risk management framework, as outlined in this Plan. We are actively shifting our portfolio towards those commodities that will be required in a low-carbon future (with a bias to base metals) as indicated by our scenario analysis, which included our 1.5°C scenario. We engage regularly with stakeholders and are transparent in our disclosure of our climate change approach and performance in accordance with the TCFD. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Scenario],"['The potential impacts of the physical risks of climate change could impact the safety or health of our people. Scientific evidence is increasingly indicating that anthropogenic GHG emissions are contributing to making certain weather events more frequent and/or more severe, with frequency and severity of these events projected to increase as concentrations of atmospheric GHG increase. Longer-term changes in climate patterns (typically referred to as chronic physical climate risks) such as increased average temperatures also pose a potential health and safety risk. ', 'We conduct physical climate risk assessments across our operated portfolio against projected changes in climate under a range of emissions scenarios. Identified physical climate risks are managed in accordance with our risk management framework. Our safety system of work guides our operations and projects, so the health and safety risks of our people are managed appropriately through detailed planning and execution following risk assessment. ', 'Actions by government, tax authorities and political risks ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Scenario],"['Carbon pricing, emissions caps, and other actions by governments have the potential to increase the cost of operating. Changes to environment and planning, licensing, permitting or approval regimes, or their application, may impact on our ability to develop or expand operations. ', 'Policy or regulatory actions aimed at reducing GHG emissions also have the potential to positively or negatively impact our competitiveness, or our ability to trade in certain markets. Policy change may also affect the demand dynamics for some of our commodities, such as metallurgical coal and aluminium. ', 'Rapid changes in regulation or adoption of inconsistent policies across global markets may limit our capacity to prepare for a transition. ', 'We assess policy risks in our portfolio resilience assessments using scenario analysis. We aim to manage this uncertainty through engagement with key stakeholders and industry associations, monitoring of political activity, policy, legislative and regulatory changes, and by accessing subject matter experts. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022","[Paris, Scenario]","['We annually review changes in carbon pricing policy and how it may affect us. This includes progress against the Paris Agreement objectives, including just transition measures, and government policy and regulation. We prioritise an investment grade credit rating and a disciplined approach to allocating capital, which keeps our balance sheet strong, providing us with financial flexibility. ', 'Changing demand for our commodities, changes to trade flows, climate policies, societal expectations and developments in technology have the potential to impact costs, revenues and profit margins. For emissions- intensive commodities and operations this may result in stranded asset exposures, and/or impact on our ability to continue to access competitive capital and insurance. For future-facing commodities and high quality products, new opportunities may emerge. ', 'We are actively shifting our portfolio towards those commodities that will be required in a low-carbon future (with a bias to base metals). Our scenario analysis and forecasts consider a broad range of supply and demand outcomes, stakeholder expectations, technology developments, evolving climate policies and regulations. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Scenario],"['We run established processing facilities and mine geologically bound ore bodies, connected by rail, road, ports and sea. These may experience production and logistics delays because of extreme weather and/or operating conditions outside plant and equipment design envelopes. Droughts, heat extremes or unseasonal weather variability could also create water stress or contribute to worker ill-health and the spread of disease in our workforce or surrounding communities. ', 'The potential impacts of the physical risks of climate change may increase rehabilitation and/or closure liabilities. Our exposure to physical climate risks may also impact the terms or availability of finance or insurance. ', 'We use scenario analysis to assess how climate change may act as an additional stressor on existing operational risk profiles (e.g., by alternating the frequency of occurrence, severity of occurrence, severity of consequence or spatial distribution of risk) and/or create new risks. We are using the outcomes to improve business continuity planning, operational resilience and to better understand potential adaptation pathways. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Scenario],"['The cost and unproven nature of new technology could reduce our productivity and profit margins. Efficiencies or innovative products enabled by new technologies could increase productivity and profit margins. ', 'Our scenario analysis considers potential new technology impacts on our operations and commodities. Our assumptions under these scenarios are updated every two years. We use these insights in our strategic planning. ', 'We apply an integrated approach to evaluate the suitability of innovation and technology, which considers productivity, cost, safety and our environmental and social footprint. Our innovation process considers climate change when setting our priorities including for our ‘low footprint; and ‘next generation mine’ innovation missions. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022","[Scenario, Scope3]","['Our scenario analysis incorporates potential policy-based impacts on our supply chain to test resilience of our portfolio to these climate transition risks. Our assumptions under these scenarios are updated every two years. We use the insights we gain from this analysis in our strategic planning. ', 'Our approach to physical risk emphasises resilience of systems and networks across our operations. In FY23, we will assess vulnerabilities in our operational networks to improve production continuity. ', 'We calculate and disclose Scope 3 GHG emissions annually to identify the scale and sources of supply chain emissions and evaluate the potential corresponding climate transition risks. ', 'We have established a carbon markets team to enable cost-effective engagement in regulatory and voluntary carbon markets. ', 'Shareholders (including activist groups) and other stakeholders are increasingly focused on the credibility and effectiveness of companies’ climate change plans, disclosures, risk management and the activities of their industry associations. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Offset],"['We assess potential climate change risks and impacts both to our operations and to our communities. Where transition decisions may impact the resilience and continued prosperity of our communities, we will seek to partner with them and others to manage those impacts. We seek to maximise the potential benefit to communities in assessing options for reducing emissions or improving resilience at our operations. ', 'We make contributions to development programs to help communities build resilience to the impacts of climate change. ', 'The ASI works together with producers, users and stakeholders in the aluminium value chain to collaboratively foster responsible production, sourcing and stewardship of aluminium. ', 'A transferrable instrument representing an emission reduction of one metric tonne of carbon dioxide, or an equivalent amount of other GHGs, that has been created and verified in accordance with a regulatory program in which they can be used towards compliance with a legal obligation to limit emissions. ', 'An action that avoids, reduces or removes GHG emissions to compensate for emissions that occur elsewhere. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[IPCC],"['The IPCC is the international body for assessing the science related to climate change. The IPCC was set up in 1988 by the World Meteorological Organization (WMO) and United Nations Environment Program (UNEP) to provide policymakers with regular assessments of the scientific basis of climate change, its impacts and future risks, and options for adaptation and mitigation. ', 'A fair, equitable and inclusive social transition towards a low-carbon economy. ', 'Refers to lower levels of GHG emissions when compared to the current state. Where used in relation to South32’s products or portfolio, it refers to enhancement of existing methods, practices and technologies to substantially lower the level of embodied GHG emissions as compared to the current state. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Paris],"['For the purposes of this Report, we define ‘low-carbon aluminium’ as aluminium produced in a process that results in less than 4t CO2-e Scope 1 and Scope 2 GHG emissions per tonne of aluminium produced. ', 'A broader term than coking coal that includes all coals used in steelmaking, such as coal used for the pulverised coal injection process. ', 'Net zero greenhouse gas emissions are reached when anthropogenic emissions of greenhouse gases to the atmosphere are balanced by anthropogenic removals over a specified period. ', 'Scope 1 and 2 GHG emissions from our operated assets. ', 'A legally binding international treaty on climate change that aims to bring all nations into a common cause to undertake ambitious efforts to combat climate change and adapt to its effects, with enhanced support to assist developing countries to do so. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Paris],"['Task Force on Climate-Related Financial Disclosures (TCFD) ', 'In 2017, the TCFD released climate-related financial disclosure recommendations designed to help companies provide better information to support informed capital allocation. ', 'Non-physical risks arising from changes to policy, technology, legal and markets as the world moves to a low-carbon energy system, in line with the Paris Agreement objectives. ', 'United Nations Framework Convention on Climate Change (UNFCCC) ', 'The UNFCCC is the United Nations entity tasked with supporting the global response to the threat of climate change. ', 'Aluminium oxide (Al₂O₃). Alumina is produced from bauxite in the Bayer refining process. It is then converted (reduced) in an electrolysis cell to produce aluminium metal. ', 'An exploration or development project located within an existing mineral province, which can share infrastructure and management with an existing operation. ']"
"Australia_South23, 2022, Climate Change Action Plan 2022",[Offset],"['The impacts on biodiversity caused as a result of a development project/activities are balanced (so that no net loss remains) by measures taken to: ', ' rehabilitate or restore affected areas, and 3) offset the residual impacts. ', 'The concentration of a substance or agent, exposure to which, according to current knowledge, should not cause adverse health effects nor cause undue discomfort to nearly all workers. ', 'An occupational illness is any abnormal condition or disorder, other than one resulting from an occupational injury, caused or aggravated by exposures to factors associated with employment. It includes acute or chronic illnesses or diseases which may be caused by inhalation, absorption, ingestion or direct contact. ', 'Occupational Safety and Health Administration (OSHA) ']"
