File,Code,Text
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report","[Paris, Scope3]","['TotalEnergies supports the pledges made by nations worldwide to combat global warming as part of the Paris Agreement. Within the European Union, TotalEnergies supports the “Fit for 55” package, and particularly some key components that are aligned with its strategy and positions: ', 'The deployment of infrastructure (charging stations, hydrogen). ', 'The development of low-carbon and renewable fuels for the transportation industry. ', 'In support of those commitments by the European Commission, it has set a target in Europe of reducing Scope 1+2+3 emissions by 30% between 2015 and 2030. ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[Paris],"['Review of affiliations based on six key principles — ', ' Scientific position: TotalEnergies recognizes the link established by science between human activities, in particular the use of fossil fuels, and climate change. ', 'The Paris Agreement: TotalEnergies recognizes the Paris Agreement as a major step forward in the fight against global warming and supports the initiatives of the implementing States to achieve the objectives of this agreement. ', 'Carbon pricing: TotalEnergies supports the implementation of carbon pricing. ', 'The development of renewable energies: TotalEnergies supports policies, initiatives and technologies aimed at promoting the development of renewable energies and sustainable bioenergies (biofuels, biogas) as well as energies and technologies aimed at decarbonizing industrial processes and transport, such as hydrogen, carbon storage or the electric vehicle. ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[Offset],"['The role of natural gas: TotalEnergies promotes the role of natural gas as a “transition fuel”, in particular as a replacement for coal. TotalEnergies supports policies aimed at measuring and reducing methane emissions to move towards the ambition of zero methane emissions. ', 'Carbon offsetting: TotalEnergies promotes an approach consisting first in the reduction of GHG emissions – by avoiding and then reducing emissions using the best available technologies – and then offsetting residual emissions. The Company supports carbon compensation mechanisms, which are necessary to reach net zero, when they are part of organized and certified markets in order to ensure the quality and sustainability of the carbon credits. ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[Scope3],"['international energy operators, this global industry partnership is committed to developing solutions for a sustainable, low-carbon future. In 2021, the OGCI’s members, which collectively account for more than one third of the world’s oil and gas production, embarked on a new strategy for reaching net zero Scope 1+2 emissions by 2050. In addition, OGCI Climate Investments, a fund launched in 2017 to invest $1 billion over 10 years, provides funding to tech start-ups connected with the energy transition. ', 'The Company is also engaged in other international initiatives involving the private and public sectors: ', 'for stopping the routine flaring of gases associated with oil production, with the World Bank’s “Zero Routine Flaring by 2030” initiative; ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[Scope3],"['the European ETS market and the return of the United States to discussions on climate all augur positively for the development of carbon pricing. According to the World Bank’s Carbon Pricing Dashboard, more than 21% of global emissions are now covered by 64 carbon pricing systems worldwide. ', 'Since 2014 the Company has been supporting a range of international initiatives that call for the implementation of regulatory mechanisms tailored to local conditions. TotalEnergies is a founding member of the Climate Leadership Council (CLC), which promotes a balanced approach to carbon pricing in the United States in which the revenue is redistributed to the American people in the form of a Carbon Dividend. TotalEnergies also supports the World Bank’s Carbon Pricing Leadership Coalition (CPLC). ', '2025 and 2030 emissions reduction targets: Scope 1+2, Scope 3, methane, carbon intensity ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report","[Paris, Scope3]","['How TotalEnergies is implementing its transformation strategy: decarbonization levers and targets ', 'Our investment strategy to fund the energy transition ', 'Our actions to align our advocacy activities with the Paris Agreement ', 'How climate is integrated at all decision-making levels ', 'The credibility of the Company’s ambition for 2050 hinges on its ability to show the progress it has made so far, and it is firmly committed to doing that by publishing its 2021 results, which are in line – and even often in advance – with its targets: • Emissions from operated facilities have declined by approximately 20% since 2015. This includes 4 Mt of emissions from CCGT power plants following the implementation of the Company’s new strategy in electricity to have flexible generation capacity; the decline for operated oil & gas activities actually came to 30%. ', 'For indirect emissions associated with customers’ use of its products: ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[Scope3],"['Scope 3 emissions worldwide have fallen since 2015. In Europe, those emissions fell by 14% (excluding Covid). On oil products alone emissions fell by 19% (excluding Covid); ', 'The lifecycle carbon intensity indicator for the energy projects it sells has fallen by 10 points since 2015 (excluding Covid), making TotalEnergies the leader among its peers in decarbonizing its energy mix. ', 'These results reflect the progress made on the various strategic levers in the roadmap: ', '3. Production of Exploration & Production marketable gas and sales of LNG. ', '4. Sales of petroleum products (from Marketing & Services and Refining & Chemicals bulk sales). ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",Scenario,"['We are especially attentive to major technological risks. Accordingly, we follow an integrated, robust process for everything from designing to dismantling our facilities. For each site, we define a set of scenarios of varying probability, for which we assess the potential consequences for people, the environment and property. Based on that analysis, we implement risk reduction measures and define barriers. Those risk assessments are regularly updated for all of our sites. ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[Scope3],"['The roadmap includes two paths to decarbonization. The first concerns reducing emissions from the Company’s facilities and factors in the cost of carbon in purchases of all goods and services with an impact on operations. The second concerns indirect emissions and aims to encourage and help suppliers reduce their own emissions. Among the achievements of 2021 were the first estimate of upstream Scope 3 emissions (7 Mt CO2 equivalent) with EcoAct, the launch of a collective climate approach with 1,000 suppliers and the adoption of a target for the Company’s 400 leading suppliers. ', 'Promoting Respect for Human Rights Among our Suppliers ', 'More than 80 suppliers flagged as priority for compliance with human rights in the workplace were audited in 2021. The approach will be enhanced in 2022 with the goal of auditing all priority suppliers, or around 800 companies, every three years. ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[Scope3],"['TotalEnergies promotes care for the environment in its supply chain. Starting in 2023, environmental audits of suppliers will be deployed, with a specific focus on responsible use of natural resources such as water. ', 'Contribute to the reduction in emissions from the Company’s facilities. ', '(Scope 3) Encourage and support suppliers in reducing their emissions. ', 'Support our suppliers in improving prevention of health and safety risks. ', '• Environmental footprint Reduce our supply chain’s environmental footprint: water, air and land. ', 'Include circular economy principles in procurement. ', 'Contribute to the protection of biodiversity in collaboration with our suppliers. ', 'Prevent and fight conflicts of interest and corruption in procurement. ', 'Support small and mid-sized enterprises in their local growth and international development. ', 'Increasing the Local Content of Our Projects and Operations ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[Scope3],"['“The pipeline will also provide business opportunities in various sectors including construction, energy and the like which will eventually create a trickle-down effect and thus contribute to the development of local content. In addition, the pipeline is expected to save shippers of oil as well as manufacturing industries and thereby attract investors and companies in these sectors in our region. The investors will surely come with the much needed international experiences and specialized skills for the petroleum industry in our country”. ', 'Vice President of Tanzania, expressed the expected effects during the project launch ceremony in February 2022. ', 'Scope 1 emissions are direct emissions of greenhouse gases from a company’s sites or activities. ', 'Scope 2 emissions are indirect emissions attributable to brought-in energy (electricity, heat, steam), i.e., emissions connected with a third party’s production of energy purchased. ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[Scope3],"['TotalEnergies reports Scope 3 GHG emissions, category 11, which correspond to indirect GHG emissions related to the use of energy products by customers, i.e. from their combustion to obtain energy. The Company follows the oil & gas industry reporting guidelines published by IPIECA, which comply with the GHG Protocol methodologies. In order to avoid double counting, this methodology accounts for the larger volume in the oil or gas value chain, i.e. the higher of production or sales. For TotalEnergies, in 2021, the calculation of Scope 3 GHG emissions for the oil value chain takes into account sales of petroleum products and biofuels (higher than production) and for the gas value chain, gas sales, either in the form of LNG or through marketing to B2B/B2C customers, which are equivalent to marketable gas production. A stoichiometric emission (oxidation of molecules to carbon dioxide) factor is applied to these sales to obtain an emission volume. ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report","[Scope3, Offset]","['Lifecycle carbon intensity indicator of products sold ', 'The carbon intensity indicator measures the average greenhouse gas emissions of a unit of energy sold to our customers across its lifecycle (i.e., Scope 1+2+3), from production to final use. ', 'Emissions related to the production and processing of the energy products used by our customers, calculated on the basis of the Company’s average emissions rates; ', 'Emissions related to the use of energy products by TotalEn-ergies customers, calculated by applying stoichiometric emissions factors per product to obtain a quantity of emissions. Products not intended for combustion, such as bitumen, lubricants and plastics, are not taken into account; ', ' Less the CO2 sequestered by Carbon Capture and Storage (CCS) and natural carbon sinks. ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[Scope3],"['The quantity of energy sold, based on the maximum flows from each value chain, as with the calculation of Scope 3 above, in accordance with IPIECA recommendations. Average load factor and efficiency are used to obtain fossil equivalents for electricity. ', 'The carbon intensity indicator therefore corresponds to the average emissions generated by each unit of energy used by our customers. In order to track changes in the indicator, it is expressed using a base of 100 from 2015. ', 'Integrated Gas, Renewables & Power, excluding upstream gas operations ', 'Including Europe: E.U. 27 + Norway + UK + Switzerland ', 'Integrated Gas, Renewables & Power, excluding upstream gas operations ', 'Intensity of GHG emissions (Scope 1+2) of operated Upstream oil & gas activities1 ', 'Intensity of methane emissions from operated oil & gas facilities (Upstream) ', 'Intensity of methane emissions from operated gas facilities ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[IPCC],"['The gases named in the Kyoto Protocol: carbon dioxide (CO2), methane (CH4), nitrous oxide (N2O), hydrofluorocarbons (HFCs), perfluorocarbons (PFCs) and sulfur hexafluoride (SF6), with their respective Global Warming Potentials (GWP), as described in the 2007 IPCC report. ', 'Sites and industrial assets in which TotalEnergies or one of the companies it controls is the operator, i.e., either operates or contractually manages the operations. ', 'Oil and gas exploration and production operations of the Exploration & Production and Integrated Gas, Renewables & Power business segments. Does not include power generation from renewable sources or natural gas, such as combined-cycle gas turbine plants. ']"
"France_TotalEnergies, 2022, Sustainability and Climate 2022 progress report",[Scope3],"['This document makes reference to greenhouse gas emissions. The Company has control over emissions from the facilities it operates (Scope 1) and their indirect emissions from purchased energy (Scope 2). By contrast, it does not have control over emissions from the end use of its products by its customers (Scope 3), and trends in those emissions depend largely on external factors, such as government policies and customer choices (for additional information on the definition of Scope 1, 2 and 3, refer to the Universal Registration Document). The use in this document of expressions such as “carbon intensity of the products sold by the Company,” “carbon footprint of the Company” or similar expressions, insofar as they include Scope 3 emissions, does not mean that the latter are TotalEnergies emissions. ']"
