File,Code,Text
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['They include, firstly, refinements to the 2022 NZSI model resulting in increased CO2 reduction via enhanced blast furnace technologies. Secondly, expectation of a faster transition to DRI-based steelmaking via the Melter-BOF route and, thirdly, increased future lump proportion from our Pilbara mines would both have the potential to impact Scope 3 targets. Fourthly, the forecast assumes a greater role for Rhodes Ridge joint venture mines in future production. ', 'Our focus areas for iron and steel decarbonisation ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Aluminium is a lightweight material essential to the low-carbon transition across a range of end-use sectors including transportation, green energy infrastructure, packaging and buildings. However, the aluminium smelting process is energy intensive and across its full value chain the aluminium industry emits about one billion tonnes of CO2e annually. As one of the leading global producers of low-carbon aluminium, our effort to further decarbonise our assets is core to our engagement with the industry and our customers on Scope 3 emissions from the sale of our bauxite and alumina. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Our 147Mt Scope 3 emissions in the aluminium value chain include 19Mt from third-party refining of our bauxite into alumina, and 128Mt from the subsequent aluminium smelting process to produce aluminium from alumina. Note that this is the only area where we consider emissions that are two steps down the value chain in our own Scope 3 emissions, due to materiality of the aluminium smelting emissions (following industry standard). ', 'The most emissions-intensive part of the value chain is aluminium smelting, and the most emissions-intensive input is electricity (over 70% of all bauxite-related Scope 3 emissions). However, since our ability to influence customer power sources is limited, the short- to medium-term term focus of our Scope 3 efforts is to improve the alumina refining process to deliver energy efficiency and optimal use of our bauxite. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Over 60% of the primary aluminium industry’s carbon emissions are related to the use of electricity in the smelting process, of which more than two-thirds originate from China, given the country’s share of global production and its predominant reliance on coal-based power. As a large proportion of our bauxite and alumina sales are to customers in China, indirect emissions from the use of electricity account for 74% of our related Scope 3 emissions. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Beyond the use of electricity, emissions are mostly related to the combustion of carbon anodes in the aluminium smelting process and the use of energy for process heat in the alumina refining process. These emissions sources account for about 12% and 10% respectively of Scope 3 emissions related to our bauxite and alumina sales. ', '80% direct emissions 20% indirect emissions from electricity 18% direct emissions Rio Tinto bauxite sales Customers’ alumina refineries Customers’ aluminium smelters 15Mt alumina 39Mt bauxite 4Mt alumina Rio Tinto alumina sales 128Mt CO 2 e 19Mt CO 2 e 82% indirect emissions from electricity ', 'Direct/indirect emissions apportioning indicative using International Aluminium Institute (IAI) primary aluminum life cycle ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Meanwhile, in the context of alumina refining, we lead the way in using renewable electricity at our Vaudreuil refinery in Quebec and are exploring the use of hydrogen at Yarwun, in Australia, in partnerships with Sumitomo Corporation and the Australian Renewable Energy Agency (ARENA). An essential element of our market offering to our bauxite and alumina customers is technical support and knowledge sharing. Our technical teams continuously engage with our customers (our Scope 3 emissions) to share knowledge and expertise, especially from our experience with our own refineries, to support optimal efficiency in processing our products in their facilities. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['We continue to engage with our customers via our Technical Service Agreements (TSAs) to help optimise processing of our bauxite, which, in turn, results in energy savings. For example, we have conducted joint studies with three customers to evaluate implementing “sweetening” at refineries, which has the potential to increase productivity while at the same time reducing energy consumption and related emissions. We have received good traction with one customer advancing to a preliminary study to quantify the energy benefits under their specific conditions. ', 'In 2022, we extended our engagement efforts beyond TSAs to include exploring mutual areas of collaboration in line with our customers’ broader ESG strategies. We have initiated early-stage ESG engagement with nearly all of our bauxite customers (by sales volume) representing about 13% of our total bauxite and alumina Scope 3 emissions. We have progressed toward deeper engagement with three customers and plan to hold collaboration ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['sessions. These include both our largest customer, as well as our longest-standing customer relationship in China, together representing 57% of our bauxite sales. Our focus here includes improved extraction of alumina, optimised heat recovery and productivity gains. ', 'Beyond our Scope 3 reported boundary, we are also engaging with our customers’ customers further downstream in the value chain. End users in the transport, packaging and electronic sectors are seeking a transparent, sustainable and verifiable supply chain – this is driven by consumer demand and our customers’ own commitments towards net zero. In 2021, we launched START, a new standard in transparency and traceability for the aluminium industry, enabling customer demand for low- or zero-carbon products to be supported through verifiable ESG credentials via secure blockchain technology. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Aluminium is infinitely recyclable, without loss of properties, and with a significantly reduced carbon footprint compared to primary production. Although it doesn’t directly affect our Scope 3 emissions, recycling of post-consumer scrap today is estimated to avoid about 300 million tonnes of annual CO2e emissions. ', 'We are investing $28 million to build a new aluminium recycling facility at our Arvida Plant in Saguenay-Lac-Saint-Jean, Quebec, to expand our offering of low-carbon aluminium solutions for customers in the automotive, packaging and construction markets. ', 'The facility will make Rio Tinto the first primary aluminium producer in North America to incorporate recycled post-consumer aluminium into aluminium alloys. The recycling centre is expected to be operational in the second quarter of 2024 and will have an initial capacity of 30,000 tons per year. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['We are committed to recycled aluminium as an important decarbonisation pathway, while recognising that production of primary aluminium is expected to continue to grow in the coming decades to meet overall demand as recycling rates are already high, more than 90% in some key end-use sectors. ', 'Our total Scope 3 emissions from shipping and logistics are 8.8Mt CO2e. Of this 5.1Mt (57%) comes from the approximately 230 vessels we charter, over which we have relatively greater influence, while around 2.2Mt (25%) comes from shipping of our products where freight has been arranged by the purchaser and where our leverage is limited. The remainder comprises other logistics elements such as truck, rail and container movement, accounting for approximately 1.5Mt (17%). As a ship owner of 17 vessels, we emit 0.5Mt in addition to the above – these are included in our Scope 1 totals. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Upstream Scope 3 emissions from procurement were 25.5Mt CO2e in 2022, split between purchased fuels, goods and services. The goods and services are further divided between emissions related to operational expenditure purchases (such as third party alumina, caustic, explosives) of 18.9Mt, and capital expenditure purchases (such as machinery, electrical equipment) of 2.1Mt. Due to the nature of our businesses, many of our purchased inputs are from hard-to-abate sectors, such as caustic, coke, pitch and steel. ', 'In 2022, given the impacts of COVID-19, the Procurement team prioritised supply chain resilience. In addition, we requested emissions factors from key suppliers with the aim of integrating them into sourcing criteria for high impact categories. ', 'To complement the discussion with our mobile equipment suppliers on decarbonising our operations, we are also seeking to better understand emissions through their value chains. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['In 2023, we will define our approach to upstream Scope 3 in more detail and determine where and how we can drive upstream decarbonisation. ', '1. A.P. Moller Maersk (the world’s largest container liner) has ordered 19 green methanol / dual fuel (GM DF) vessels, while CMA CGM have followed with six GM DF vessels and Cosco in October 2022 with 12 GM DF vessels. ', '2. Currently, of the total 98 million tonnes of methanol produced globally, only 0.2 million tonnes is classified as green. 50 million tonnes/year of green methanol would be required for 5% of global shipping to be net zero. ', 'Enhancing our resilience to physical climate risk ']"
"UK_Rio Tinto, 2022, Climate Report 2022",Scenario,"['In 2022, we launched the Physical Resilience Programme across the business. The Energy and Climate Change Centre of Excellence (E&CC CoE), in collaboration with the Risk team, developed a physical risk and resilience assessment guidance methodology, which provides our assets and product groups with a bottom-up assessment framework to quantify physical climate risk. The guidance methodology provides a systematic framework that focuses on the following: ', 'Climate modelling assumptions: to guide the selection of future emission scenarios and time horizons to support bottom-up risk assessment/analyses. ', 'A risk assessment process: to identify and evaluate climate-related risks and opportunities. ', 'A risk management framework: to plan and implement risk responses, communicate risks with stakeholders, and maintain and update risk information. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scenario],"['Adopting this framework, our Iron Ore business conducted a physical risk and resilience assessment across its entire Pilbara operation in the second half of 2022. Our Aluminium business also conducted a physical climate risk and resilience assessment across its Saguenay operation, focused on climate change risks associated with managing the lake level of Saguenay–Lac-Saint-Jean. Outcomes from each of these assessments are discussed in more detail on the following pages. ', 'Spatial resolution: downscaled, asset-specific projections ', 'Emissions scenario: SSP5-8.5 (approximately +4°C warming by 2100) ', 'Time horizons: every 5 years between 2025 and 2100 (project depending) ', 'Determine detailed asset-specific focus and detailed risks and impacts ', 'Rate the level of potential consequence (including financial impacts) ', '– Inherent control effectiveness assessment Repeat: ']"
"UK_Rio Tinto, 2022, Climate Report 2022","[Scenario, IPCC]","['Our Physical Resilience Programme is underpinned by the latest-generation emission scenarios and climate modelling (Coupled Model Intercomparison Project 6 (CMIP6)) from the IPCC Sixth Assessment Report. We have partnered with a world-leading climate data service provider to provide downscaled (site-specific) climate projections for every asset in our portfolio and wider value chain. Accessing site-specific projections more accurately captures local climatic trends and change, compared to regional-scale projections, which are broader and may overestimate or underestimate the magnitude (and directionality) of expected climate change. Over 30 CMIP6 models (an ensemble or group of climate model simulations) are available for five “tier-one” shared socioeconomic pathway (SSP) future emission scenarios. ', 'Climate change projections from the latest generation climate modelling and natural catastrophe modelling are used widely across our business, including: ']"
"UK_Rio Tinto, 2022, Climate Report 2022",Scenario,"['Group finance and insurance: for use in asset-level critical risk assessments and in insurance. ', 'Our physical climate risk and resilience assessments consider a plausible high-emissions future (SSP5-8.5), equivalent to global warming of approximately +4°C by 2100 (compared to pre-industrial levels). Over 60 climate change variables are available for assets in all climate zones, including temperature and extreme heat/cold, rainfall (mean and extreme rainfall) and flooding, drought risk, coastal extremes including sea level rise, tropical cyclone and storm risk, fire danger and extreme wind. ', 'Assessing the resilience of our Pilbara Iron Ore business ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scenario],"['Our Iron Ore business conducted a physical climate change risk assessment across the entire Pilbara operation (Coastal Operations, Mining Operations, Dampier Salt Limited (DSL) operations, and Integrated Rail and Utilities) in 2022. Climate projections and risks were considered across multiple time horizons, including 2030 (near-term), 2050 (mid-term) and 2100 (long-term), using site-specific climate change projections assuming a high-emissions scenario (Shared Socioeconomic Pathway SSP5-8.5). Projections were considered for rainfall (mean and extreme), temperature (mean and maximum daily air temperatures), extreme heat days (number of days >35°C and >40°C), tropical cyclone frequency, intensity and location, sea level rise and extreme still high water levels, extreme wind and fire risk. Impacts associated with these changes (such as changes in flooding incidence) were also considered. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scenario],"['Climate projections and risks were identified for a number of time horizons, including 2030 and 2050, considering a high-emissions (SSP5-8.5) scenario. Risks identified vary according to season. There are many risks associated with projected climate changes in winter (particularly snowfall, snowmelt and ice), including: ', 'Projected changes in winter precipitation and increased temperatures could result in more frequent floodgate operations (gate for controlling the flow of water over spillways), causing damage to critical dam infrastructure. ', 'Projected changes in freezing rain events could result in cascading breakage of electricity transmission lines, causing a major power shortage at one or more aluminium smelters. ', 'On the other hand, many other risks are associated with summer, including but not limited to: ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scenario],"['Closure planning considers future climate change projections along every step of the process to support safe and appropriate final landform design. Doing so enables us to meet our host communities’ and long-term stewards’ expectations and supports our goal of leaving a positive legacy for future generations. ', 'In 2022, the design assumptions of the Diavik Diamond Mine closure plan were evaluated considering the latest-generation climate modelling and assuming a high-emissions climate change scenario (SSP5-8.5) for future time horizons, including 2050 and 2080. Closure designs were found to be robust and climate-resilient while being fit-for-purpose. A small number of recommendations were made, including installing additional buttressing for the Processed Kimberlite Containment (PKC) facility. ', 'Physical risk and resilience implementation in 2023 ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Paris],"['In 2015, we supported the adoption of the Paris Agreement and the long-term goal to limit global average temperature rise to well below 2°C and to pursue efforts to limit warming to 1.5°C. Government policy that creates the right framework for change is critical, coupled with real business action and societal shifts. A challenge as serious as climate change requires transparency, collaboration and a shared contribution to the solution. To achieve our decarbonisation goals and to support global goals, we need policy that promotes the production and consumption of low-carbon metals and minerals. ', 'Summary of our positions on climate change policy ']"
"UK_Rio Tinto, 2022, Climate Report 2022","[IPCC, Paris]","['We agree with the mainstream climate science published by the Intergovernmental Panel on Climate Change. We support the Glasgow Climate Pact, in which governments resolved to pursue efforts to limit the global temperature increase to 1.5°C that “requires rapid, deep and sustained reductions in global greenhouse gas emissions, including reducing global carbon dioxide emissions by 45% by 2030 relative to the 2010 level and to net zero around mid-century, as well as deep reductions in other greenhouse gases”. Consequently, we do not advocate for policies that undermine the Paris Agreement or discount Nationally Determined Contributions (NDCs). ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Paris],"['Where our membership is significant, we will work in partnership with industry associations to ensure that their policy positions and advocacy are consistent with our own public position and the Paris Agreement. In accordance with our principles, which govern how we monitor our industry association memberships, we may suspend our support and membership of industry associations where they do not align with our own public position and the Paris Agreement. In 2022, we decided not to renew our membership of the Queensland Resources Council. ', 'Climate change is a material and strategic topic for Rio Tinto and is therefore part of ongoing discussion and analysis at the most senior levels of management and the Board. It is also a key topic when the Board and Executive Committee engage with investors and civil society organisations. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Accountability for delivering the goals, targets and objectives in the Climate Action Plan is delegated to the following members of the Executive Committee: Chief Financial Officer (capital allocation alignment, disclosure); Chief Legal Officer, Governance and Corporate Affairs (climate policy engagement, governance); Chief Technical Officer (Scope 1 and 2 emissions targets and just transition); and Chief Commercial Officer (Scope 3 goals). The Chief Technical Officer works closely with the product group Chief Executives to implement the mitigation projects and also oversees the Energy and Climate Change Centre of Excellence, the Energy Development team (which focuses on developing large-scale renewable power options), the Nature Solutions team, and the low-carbon research and development work led by the Chief Scientist. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['towards the achievement of our 2025 and 2030 Scope 1 and 2 emissions targets as well as our Scope 3 goals. In 2022, we approved or delivered abatement projects that should contribute 0.29Mt CO2 of abatement towards the 2025 target against a target of 0.8Mt. Challenges have included late delivery of equipment, resourcing constraints impacting study progress, construction and commissioning delays, and project readiness. Approval of a solar PV wheeling arrangement for Richards Bay Minerals was a material contributor to performance. We also delivered all four Scope 3 goals relating to steel decarbonisation partnerships, our aluminium value chain and shipping. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Paris],"['This is why we commit to listen to, partner with, and respect the rights of employees, host communities and others with whom we interact. It is also central to our human rights due diligence process and broader commitment to implement business and human rights standards into our decarbonisation plans and actions – including the UN Guiding Principles on Business and Human Rights, the International Labour Organisation Declaration on Fundamental Principles and Rights at Work, and the UN Declaration on the Rights of Indigenous Peoples. We have codified these commitments – and our commitment to an energy transition that is socially inclusive and just – in our recently updated Human Rights policy. In this way, we are aligned with the 2015 Paris Agreement on climate change that emphasises an energy transition that does not leave people behind. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Offset],"['We are exploring nature-based solutions projects that create opportunities for communities while also helping offset emissions and improve biodiversity. Our experience with our abatement projects suggests that there will be delays and that we will require a more significant use of offsets to achieve our 2025 target. We intend to invest in high-quality projects that implement internationally accepted social and environmental safeguards. We will partner with host communities and other local stakeholders to learn from them and jointly find ways to improve the resilience and protect the biodiversity of land in and around our operations. ', 'Social licence Earn trust by building meaningful relationships and partnerships Excel in development Deliver organic and inorganic growth, on time, on budget Impeccable ESG credentials Strengthen track record and transparency Best operator Expand capability and leadership ']"
"UK_Rio Tinto, 2022, Climate Report 2022","[IPCC, Paris, Scope3]","['The CA100+ calls on companies to reduce emissions by 45% relative to 2010 levels by 2030, which aligns with the emissions pathway described in the Intergovernmental Panel on Climate Change report on 1.5°C. Our target to reduce Scope 1 and 2 emissions by 50% compared with 2018 levels by 2030 exceeds this objective. ', 'The Directors have considered the relevance of the risks of climate change and transition risks associated with achieving the goals of the Paris Agreement when preparing and signing off the company’s accounts. The narrative reporting on climate-related matters is consistent with the accounting assumptions and judgments made in this report. The Audit Committee reviews and approves all material accounting estimates and judgments relating to financial reporting, including those where climate issues are relevant. The Group’s approach to climate change is supported by strong governance, processes and capabilities. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scenario],"['Given increasing interest in how companies integrate climate change considerations into their financial statements, the following is an abridged version of note h (and is not an exact copy). Readers should refer to the 2022 Annual Report for the complete notes in the financial statements. ', 'As part of our annual strategy process, we replaced our three scenarios described in the 2021 Annual Report and now focus on two core scenarios. These are used to generate a central reference case for use in commodity forecasts, valuation models, and reserves and resources determination, as was the case in the prior year. These changes in scenarios represent an evolution of our interpretation and estimations in the current year, not a change in accounting policy and as such we have not restated comparative information. There are many plausible scenarios for global energy transition, all with different impacts on future commodity price outcomes. ']"
"UK_Rio Tinto, 2022, Climate Report 2022","[Paris, Scenario]","['At the UN Climate Summit in late 2022 (COP27), there was broad recognition that the pace of decarbonisation across the global economy is too slow to limit warming to 1.5°C and that current climate policies in many countries are not yet aligned with their stated ambitions. Consequently, neither of our two core scenarios are consistent with the expectation of climate policies required to accelerate the global transition to meet the stretch goal of the Paris Agreement. Although our operational emissions reduction targets align with the goals of the Paris Agreement, our two core scenarios do not. Consequently, we also assess our sensitivity and test the economic performance of our business against a scenario we have developed (Aspirational Leadership) to reflect our view of the global actions required to meet the stretch goal of the Paris Agreement. Importantly none of our three scenarios are considered a definitive representation for our assessment of the future impact of climate change on the Group.  Scenario modelling has inherent limitations and by its nature allows a range of possible outcomes to be considered where it is impossible to predict which outcome is likely. ']"
"UK_Rio Tinto, 2022, Climate Report 2022","[Scenario, Paris]","['The forecast commodity prices (including carbon prices) informed by a blend of our two core scenarios are used pervasively in our financial processes from budgeting, forecasting, capital allocation and project evaluation to the determination of ore reserves. In turn, these prices are used to derive critical accounting estimates included as inputs to impairment testing, estimation of remaining economic life for units of production, depreciation and discounting, closure and rehabilitation provisions. These prices represent our best estimate of actual market outcomes based on the range of future economic conditions regarding matters largely outside our control, as required by the International Financial Reporting Standards. As neither of our core scenarios represents the Group’s view of the goals of the Paris Agreement, our commodity price assumptions used in accounting estimates are not consistent with the expectation of climate policies required to accelerate the global transition to meet the goals of the Paris Agreement. As described above, we use our Aspirational Leadership scenario to understand the sensitivity of these estimates to Paris-aligned assumptions. The Aspirational Leadership scenario is a commodity sales price and carbon tax sensitivity, with all other inputs remaining equal compared to the two core scenarios and is built by design to reach net-zero emissions globally by 2050 and help us better understand the pathways to meet the Paris Agreement goal, and what this could mean for our business. It is used for strategy and risk discussions, including analysis of sensitivity to our view of a Paris-aligned pathway and comparison of relative economic performance to our core scenarios. ']"
"UK_Rio Tinto, 2022, Climate Report 2022","[Scenario, Paris]","['Through our strategy process we compare the economic performance of our portfolio under our two core scenarios and the Aspirational Leadership scenario and this indicates  that overall the economic performance of our portfolio would be stronger in scenarios with proactive climate action, particularly in relation to aluminium, copper and higher-grade iron ore. It is possible therefore, under the right conditions, that historical impairments associated with these assets could reverse. We recognised an impairment of US$202 million during the year for the Boyne smelter cash-generating unit, triggered by economic and operating performance of the smelter (refer to Note 4). When measuring the recoverable amount for this cash-generating unit we used net present value of cash flows to the end of the existing joint venture agreements in 2029, which also coincides with the Group’s targeted carbon emission reductions by 2030. The Group continues to evaluate lower emission power solutions for the smelter that could extend its life to at least 2040. In such circumstances, the net present value of forecast future cash flows may support the reversal of past impairments. Both the recorded outcome and the sensitivity represent a reduction in emissions that we consider to be Paris-aligned. ']"
"UK_Rio Tinto, 2022, Climate Report 2022","[Scenario, Paris, Offset]","['We anticipate the economic performance associated with our assets that produce lower-grade iron ore to be lower under forward pricing curves consistent with the Paris Agreement. In the Aspirational Leadership scenario we expect the prices for lower-grade iron ore to be supported in the medium term by an assumed increase in GDP-driven demand. However, in the longer term we expect pricing for lower-grade iron ore to be weaker. This will depend on the development of low-emissions steel technology, the pace of which is uncertain. We expect this to be offset by higher prices for higher-grade iron ore. This is highly unlikely to give rise to impairment triggers today or in the foreseeable future due to the high returns on capital employed in the Pilbara. ']"
"UK_Rio Tinto, 2022, Climate Report 2022","[Scenario, Paris]","['Closure dates and cost of closure are also sensitive to climate assumptions, but no material changes have been identified in the year, specific to climate change, that would require a material revision to the provisions in 2022. For those commodities with higher forward price curves under the Aspirational Leadership scenario, it may be economical to mine lower mineral grades, which could result in the conversion of additional Mineral Resources to Ore Reserves and therefore longer dated closure. ', 'Overall, based on the Aspirational Leadership scenario pricing outcomes, and with all other assumptions remaining consistent with those applied in our 2022 financial statements, we do not currently expect a material adverse impact of the 1.5°C Paris-aligned sensitivity on asset carrying values, remaining useful life, or closure and rehabilitation provisions for the Group. It is possible that other factors may arise in the future, which are not known today, that may impact this assessment. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['The impact of climate change on our business is further described in the following notes to the financial statements: ', 'Financial reporting considerations and sensitivities related to climate change ', 'Recoverable value of our assets, asset obsolescence, impairment and use of sensitivities (Note 4) ', 'Operating expenditure spent on decarbonisation (Note 7 - footnote (h)) ', 'Water rights - climate impact on indefinite life (Note 12) ', 'Additions to property, plant and equipment with a primary purpose of reducing carbon emissions (Note 13 - footnote (d)) ', 'Useful economic lives of power generating assets (Note 13) ', 'Close-down, restoration and environmental cost (Note 14) ', 'Scope 1, 2 and 3 greenhouse gas emissions - equity basis ', 'Equity greenhouse gas emissions – million tonnes carbon dioxide equivalent (Mt CO2e) ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Our 2030 greenhouse gas emissions targets are to reduce our absolute Scope 1 and 2 emissions by 15% by 2025 and 50% by 2030 compared with our 2018 equity baseline. Please see our Greenhouse Gas Emissions Methodology for details of our approach to reporting Scope 1, 2 and 3 emissions. Note that our 2022 equity emissions and our 2018 baseline do not include the additional equity share of the Oyu Tolgoi mine that was purchased in mid-December 2022. Queensland Alumina Limited (QAL) is 80% owned by Rio Tinto and 20% owned by Rusal. However, as a result of QAL’s activation of a step-in process following the Australian Government’s sanction measures, Rio Tinto is currently entitled to utilise 100% of the capacity at QAL, but paying 100% of the costs for as long as that step-in continues. Our 2022 equity emissions and our 2018 baseline include QAL emissions on the basis of Rio Tinto’s 80% ownership. In 2022, the additional emissions associated with the step-in were 0.53Mt. Rusal has commenced proceedings challenging the validity of the step-in and the sanctions regime may change over time, such that the duration of the step-in remains uncertain. Historical Scope 1, 2 and 3 emissions have been restated to reflect improvements in data quality. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Offset],"['1. Historical information for copper equivalent intensity has been restated in line with the 2021 review of commodity pricing to allow comparability over time. ', '2. We retired 10,000 offsets in 2022 as part of a trial to carbon offset iron ore cargo with a steel producer in China. Further information on this transaction is provided on page 18. ', '2022 equity greenhouse gas emissions by product group and source (Mt CO2e) ', 'Other (includes shipping and corporate functions) ', 'Note: The sum of the categories may be slightly different to the Rio Tinto total due to rounding. ', '1. Electricity includes imported power and own generation; process heat includes diesel consumption from stationary sources such as pumps; mobile diesel sources are haul trucks, locomotives and other mining fleet. ', '2022 equity greenhouse gas emissions by location (Mt CO2e) ', 'Other: Asia, New Zealand, Central America, South America ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Iron Ore IOC RT Pilbara kg CO2/dry t of iron ore Industry average 0% 25% 50% 75% 100% 0 50 100 150 200 ', 'RT 4.0 3.5 3.0 2.5 2.0 1.5 1.0 0.5 0 t CO2/t Al2O3 Global production Industry average 0% 25% 50% 75% 100% Alumina Copper 0 5 10 15 tCO2 /t Cu eq Global production Industry average 0% 25% 50% 75% 100% RT ', 'Total equity Scope 3 greenhouse gas emissions (Mt CO2e) ', '* Numbers restated from those originally published to ensure comparability over time. ', '2022 Scope 3 emissions from product processing by country ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['549Mt CO2e Mt CO2e China 418.3 Japan 43.5 South Korea 19.7 Other countries with net zero pledges 34.0 Other countries without net zero pledges 33.5 ', 'Sources of Scope 3 equity greenhouse gas emissions (Mt CO2e) ', 'Note: The sum of the categories may be slightly different to the Rio Tinto total due to rounding. ', '1. Approximate equivalent 2020 and 2021 figures for purchased goods and services for high emission goods including alloys, coke and pitch used in aluminium smelting have been re-estimated using the 2022 methodology and provided to allow comparability over time. These re-estimates have greater uncertainty than the 2022 reported data. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['5. This category is for reporting emissions from company investments not already reported in Scope 1 and 2. Rio Tinto reports using the equity share approach, so all Scope 1 and 2 emissions from managed and non-managed investments are included in Scope 1 and 2 reporting and Scope 3 emissions within other applicable categories of Scope 3 reporting. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['18.9 - Purchased goods and services 2.1 - Capital goods 4.5 - Fuel and energy related activities 6.5 - Upstream transportation and distribution 0.1 - Waste generated in operations 0.5 - Business travel and employee commuting 2.3 - Downstream transportation and distribution 5.9 - Processing of titanium dioxide feedstock 0.5 - Processing of copper concentrate 1.6 - Processing of other sold products 7.1 - Processing of salt 147.3 Processing of bauxite and alumina 386.6 Processing of iron ore 50.0 ', 'of KPMG (KPMG Australia) to the Directors of Rio Tinto plc and Rio Tinto Limited ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['In our opinion, in all material respects, Rio Tinto’s total Scope 1 and 2 Greenhouse Gas (GHG) emissions (equity basis) of 30.3 Mt CO2e (Scope 1 and 2 GHG Emissions) presented in the Scope 1, 2 and 3 Emissions Calculation Methodology 2022 for the year ended 31 December 2022, has been prepared by Rio Tinto in accordance with the Reporting Criteria. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Based on the evidence we obtained from the procedures performed, we are not aware of any material misstatements in the Scope 3 GHG emissions (equity basis) of 583.9 Mt CO2e (Scope 3 GHG Emissions) presented in the Scope 1, 2 and 3 Emissions Calculation Methodology 2022 for the year ended 31 December 2022, which has been prepared by Rio Tinto in accordance with the Reporting Criteria. ', 'The Information Subject to Assurance comprised the following data and information for the year ended 31 December 2022: ', 'The CAP Progress, as disclosed in “Our Climate Action Plan – 2022 progress & 2023 update: Progress in 2022” and the disclosures directly related to each “Progress in 2022” update within the body of the report ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['Total Scope 1 and 2 GHG Emissions (equity basis) 30.3 Mt CO2e ', 'Total Scope 3 GHG Emissions (equity basis) 583.9 Mt CO2e ', 'in the Rio Tinto Climate Change Report 2022 available on Rio Tinto’s website at https://www.riotinto.com/en/sustainability/climate-change. ', 'The Reporting Criteria used as the basis of reporting are: ', 'For the CAP Progress, the Basis of Preparation as described and presented within the Climate Action Plan and the Rio Tinto Climate Change Report 2022; ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['For the Scope 1 and 2 GHG Emissions, the World Resources Institute (WRI) and World Business Council for Sustainable Development (WBCSD)’s GHG Protocol: A Corporate Accounting and Reporting Standard (Revised Edition) (2015), and the Basis of Preparation as described and presented within the Scope 1, 2 and 3 Emissions Calculation Methodology 2022; and ', 'For the Scope 3 GHG Emissions, the WRI and WBSCD’s GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2013) and Technical Guidance for Calculating Scope 3 Emissions (version 1.0), and the Basis of Preparation as described and presented within the Scope 1, 2 and 3 Emissions Calculation Methodology 2022. ']"
"UK_Rio Tinto, 2022, Climate Report 2022",[Scope3],"['We conducted our work in accordance with International Standard on Assurance Engagements ISAE 3000 and International Standard on Assurance Engagements ISAE 3410 (Standards). In accordance with the Standards we have: ', 'Used our professional judgement to plan and perform the engagement to obtain limited assurance that we are not aware of any material misstatements in the CAP Progress and the Scope 3 GHG Emissions, whether due to fraud or error; ', 'Used our professional judgement to assess the risk of material misstatement and plan and perform the engagement to obtain reasonable assurance that the Scope 1 and 2 GHG Emissions are free from material misstatement, whether due to fraud or error;  ', 'Considered relevant internal controls when designing our assurance procedures, however we do not express a conclusion on their effectiveness; and ', 'Ensured that the engagement team possess the appropriate knowledge, skills and professional competencies. ', 'In gathering evidence for our conclusions, our assurance procedures comprised: ']"
